COMID,wa_yr,cat_elev_min_min,cat_minp6190_min,cat_elev_max_max,cat_maxp6190_max,cat_ppt7100_ann_mean,t_avg_basin,cat_et_mean,cat_pet_mean,cat_rh_mean,cat_wtdep_mean,area_sf_sum,elev_rng
10020426,1945,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1946,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1947,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1948,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1949,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1950,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1951,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1952,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1953,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1954,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1955,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1956,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1957,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1958,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1959,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1960,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1961,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1962,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1963,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1964,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1965,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1966,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1967,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1968,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1969,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1970,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1971,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1972,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1973,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1974,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1975,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1976,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1977,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1978,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1979,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1980,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1981,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1982,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1983,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1984,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1985,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
10020426,1986,753.9,4,2524.2,130,590.8409090909091,7.803636363636364,478.72727272727275,542.6454545454545,64.54757575757576,5.32030303030303,213.614,1770.2999999999997
