COMID,CAT_RUN1973_ANN,ACC_RUN1973_ANN,TOT_RUN1973_ANN,source
3917070,429.72,429.72,429.72,RUN1973_ANN_CONUS
3917072,419.76,419.76,419.76,RUN1973_ANN_CONUS
3917082,418.92,418.92,418.92,RUN1973_ANN_CONUS
3917084,456.24,456.24,456.24,RUN1973_ANN_CONUS
3917106,398.28,432,432,RUN1973_ANN_CONUS
3917114,376.92,376.92,376.92,RUN1973_ANN_CONUS
3917130,370.44,439.56,439.56,RUN1973_ANN_CONUS
3917136,389.76,389.76,389.76,RUN1973_ANN_CONUS
3917138,377.52,377.52,377.52,RUN1973_ANN_CONUS
3917154,404.4,409.08,409.08,RUN1973_ANN_CONUS
3917156,320.64,320.64,320.64,RUN1973_ANN_CONUS
3917158,93.6,93.6,93.6,RUN1973_ANN_CONUS
3917160,111.84,111.84,111.84,RUN1973_ANN_CONUS
3917162,329.16,428.88,428.88,RUN1973_ANN_CONUS
3917164,206.04,206.04,206.04,RUN1973_ANN_CONUS
3917172,301.68,301.68,301.68,RUN1973_ANN_CONUS
3917176,376.08,403.92,403.92,RUN1973_ANN_CONUS
3917178,343.08,412.68,412.68,RUN1973_ANN_CONUS
3917194,529.44,529.44,529.44,RUN1973_ANN_CONUS
3917198,78.12,355.8,355.8,RUN1973_ANN_CONUS
3917200,53.76,336.48,336.48,RUN1973_ANN_CONUS
3917212,359.52,359.52,359.52,RUN1973_ANN_CONUS
3917214,132.84,132.84,132.84,RUN1973_ANN_CONUS
3917218,95.28,311.88,311.88,RUN1973_ANN_CONUS
3917220,95.76,297.12,297.12,RUN1973_ANN_CONUS
3917228,95.76,95.76,95.76,RUN1973_ANN_CONUS
3917230,30,30,30,RUN1973_ANN_CONUS
3917244,33,434.28,503.4,RUN1973_ANN_CONUS
3917250,430.2,430.2,430.2,RUN1973_ANN_CONUS
3917256,95.76,533.4,533.4,RUN1973_ANN_CONUS
3917268,95.76,515.52,515.52,RUN1973_ANN_CONUS
3917272,327.84,637.08,637.08,RUN1973_ANN_CONUS
3917274,99.72,99.72,99.72,RUN1973_ANN_CONUS
3917276,358.08,651.84,651.84,RUN1973_ANN_CONUS
3917278,233.52,573,573,RUN1973_ANN_CONUS
3917280,98.76,448.8,448.8,RUN1973_ANN_CONUS
3917282,202.68,516.6,516.6,RUN1973_ANN_CONUS
3917284,114.12,479.52,479.52,RUN1973_ANN_CONUS
3917286,113.28,113.28,113.28,RUN1973_ANN_CONUS
3917912,297.96,419.88,419.88,RUN1973_ANN_CONUS
3917914,386.88,387.24,387.24,RUN1973_ANN_CONUS
3917916,412.2,460.2,460.2,RUN1973_ANN_CONUS
3917918,212.28,373.92,373.92,RUN1973_ANN_CONUS
3917920,90.84,102.72,102.72,RUN1973_ANN_CONUS
3917922,58.68,58.68,58.68,RUN1973_ANN_CONUS
3917946,35.16,425.4,495.72,RUN1973_ANN_CONUS
3917948,45.12,331.08,331.08,RUN1973_ANN_CONUS
3917950,39.84,441.48,509.4,RUN1973_ANN_CONUS
3917956,786.96,786.96,786.96,RUN1973_ANN_CONUS
3917958,796.92,796.92,796.92,RUN1973_ANN_CONUS
3917960,742.44,742.44,742.44,RUN1973_ANN_CONUS
948010089,52.8,58.2,58.2,RUN1973_ANN_CONUS
