COMID,CAT_RUN1979_ANN,ACC_RUN1979_ANN,TOT_RUN1979_ANN,source
3917070,398.04,398.04,398.04,RUN1979_ANN_CONUS
3917072,378.6,378.6,378.6,RUN1979_ANN_CONUS
3917082,373.08,373.08,373.08,RUN1979_ANN_CONUS
3917084,416.76,416.76,416.76,RUN1979_ANN_CONUS
3917106,341.28,385.44,385.44,RUN1979_ANN_CONUS
3917114,322.56,322.56,322.56,RUN1979_ANN_CONUS
3917130,294.36,354.12,354.12,RUN1979_ANN_CONUS
3917136,316.68,316.68,316.68,RUN1979_ANN_CONUS
3917138,284.64,284.64,284.64,RUN1979_ANN_CONUS
3917154,358.32,365.64,365.64,RUN1979_ANN_CONUS
3917156,264.96,264.96,264.96,RUN1979_ANN_CONUS
3917158,32.4,32.4,32.4,RUN1979_ANN_CONUS
3917160,44.88,44.88,44.88,RUN1979_ANN_CONUS
3917162,241.2,343.8,343.8,RUN1979_ANN_CONUS
3917164,174.6,174.6,174.6,RUN1979_ANN_CONUS
3917172,262.8,262.8,262.8,RUN1979_ANN_CONUS
3917176,237.96,323.76,323.76,RUN1979_ANN_CONUS
3917178,243,331.92,331.92,RUN1979_ANN_CONUS
3917194,411,411,411,RUN1979_ANN_CONUS
3917198,27.96,278.4,278.4,RUN1979_ANN_CONUS
3917200,20.52,261.96,261.96,RUN1979_ANN_CONUS
3917212,215.52,215.52,215.52,RUN1979_ANN_CONUS
3917214,53.28,53.28,53.28,RUN1979_ANN_CONUS
3917218,29.28,181.8,181.8,RUN1979_ANN_CONUS
3917220,28.56,171.24,171.24,RUN1979_ANN_CONUS
3917228,28.56,28.56,28.56,RUN1979_ANN_CONUS
3917230,16.56,16.56,16.56,RUN1979_ANN_CONUS
3917244,16.92,289.08,320.64,RUN1979_ANN_CONUS
3917250,264.24,264.24,264.24,RUN1979_ANN_CONUS
3917256,28.56,357.84,357.84,RUN1979_ANN_CONUS
3917268,28.56,344.4,344.4,RUN1979_ANN_CONUS
3917272,189.24,443.52,443.52,RUN1979_ANN_CONUS
3917274,26.88,26.88,26.88,RUN1979_ANN_CONUS
3917276,253.92,500.88,500.88,RUN1979_ANN_CONUS
3917278,138.84,432.6,432.6,RUN1979_ANN_CONUS
3917280,27.36,323.88,323.88,RUN1979_ANN_CONUS
3917282,111.84,383.76,383.76,RUN1979_ANN_CONUS
3917284,21.12,350.4,350.4,RUN1979_ANN_CONUS
3917286,21.36,21.36,21.36,RUN1979_ANN_CONUS
3917912,229.56,339.6,339.6,RUN1979_ANN_CONUS
3917914,265.8,273.36,273.36,RUN1979_ANN_CONUS
3917916,311.04,346.92,346.92,RUN1979_ANN_CONUS
3917918,116.64,295.44,295.44,RUN1979_ANN_CONUS
3917920,31.8,38.88,38.88,RUN1979_ANN_CONUS
3917922,25.56,25.56,25.56,RUN1979_ANN_CONUS
3917946,17.76,282.96,315.72,RUN1979_ANN_CONUS
3917948,18.72,257.4,257.4,RUN1979_ANN_CONUS
3917950,17.52,293.88,324.6,RUN1979_ANN_CONUS
3917956,566.76,566.76,566.76,RUN1979_ANN_CONUS
3917958,604.32,604.32,604.32,RUN1979_ANN_CONUS
3917960,588.12,588.12,588.12,RUN1979_ANN_CONUS
948010089,23.76,25.44,25.44,RUN1979_ANN_CONUS
