COMID,CAT_PPT1968_ANN,ACC_PPT1968_ANN,TOT_PPT1968_ANN,source
3917070,739.68,739.68,739.68,PPT1968_ANN_CONUS
3917072,716.64,716.64,716.64,PPT1968_ANN_CONUS
3917082,725.88,725.88,725.88,PPT1968_ANN_CONUS
3917084,728.52,728.52,728.52,PPT1968_ANN_CONUS
3917106,681.6,710.4,710.4,PPT1968_ANN_CONUS
3917114,654.72,654.72,654.72,PPT1968_ANN_CONUS
3917130,608.64,663.24,663.24,PPT1968_ANN_CONUS
3917136,623.88,623.88,623.88,PPT1968_ANN_CONUS
3917138,535.08,535.08,535.08,PPT1968_ANN_CONUS
3917154,693.12,701.76,701.76,PPT1968_ANN_CONUS
3917156,629.52,629.52,629.52,PPT1968_ANN_CONUS
3917158,376.08,376.08,376.08,PPT1968_ANN_CONUS
3917160,407.28,407.28,407.28,PPT1968_ANN_CONUS
3917162,590.4,656.88,656.88,PPT1968_ANN_CONUS
3917164,523.08,523.08,523.08,PPT1968_ANN_CONUS
3917172,609.84,609.84,609.84,PPT1968_ANN_CONUS
3917176,627.6,651.6,651.6,PPT1968_ANN_CONUS
3917178,627.96,655.68,655.68,PPT1968_ANN_CONUS
3917194,722.76,722.76,722.76,PPT1968_ANN_CONUS
3917198,361.68,612.36,612.36,PPT1968_ANN_CONUS
3917200,328.44,595.56,595.56,PPT1968_ANN_CONUS
3917212,603.96,603.96,603.96,PPT1968_ANN_CONUS
3917214,403.68,403.68,403.68,PPT1968_ANN_CONUS
3917218,368.52,561.6,561.6,PPT1968_ANN_CONUS
3917220,366.84,548.28,548.28,PPT1968_ANN_CONUS
3917228,366.84,366.84,366.84,PPT1968_ANN_CONUS
3917230,291.36,291.36,291.36,PPT1968_ANN_CONUS
3917244,294.84,639.36,684.36,PPT1968_ANN_CONUS
3917250,662.28,662.28,662.28,PPT1968_ANN_CONUS
3917256,366.84,746.16,746.16,PPT1968_ANN_CONUS
3917268,366.84,730.68,730.68,PPT1968_ANN_CONUS
3917272,579.72,833.16,833.16,PPT1968_ANN_CONUS
3917274,368.52,368.52,368.52,PPT1968_ANN_CONUS
3917276,671.52,874.68,874.68,PPT1968_ANN_CONUS
3917278,523.8,808.56,808.56,PPT1968_ANN_CONUS
3917280,368.16,695.52,695.52,PPT1968_ANN_CONUS
3917282,491.76,759.84,759.84,PPT1968_ANN_CONUS
3917284,374.88,724.44,724.44,PPT1968_ANN_CONUS
3917286,374.52,374.52,374.52,PPT1968_ANN_CONUS
3917912,606.48,658.32,658.32,PPT1968_ANN_CONUS
3917914,542.88,554.52,554.52,PPT1968_ANN_CONUS
3917916,601.2,644.52,644.52,PPT1968_ANN_CONUS
3917918,483.36,628.2,628.2,PPT1968_ANN_CONUS
3917920,374.16,392.28,392.28,PPT1968_ANN_CONUS
3917922,353.4,353.4,353.4,PPT1968_ANN_CONUS
3917946,324.6,632.28,678.48,PPT1968_ANN_CONUS
3917948,319.44,590.4,590.4,PPT1968_ANN_CONUS
3917950,299.64,645.6,689.4,PPT1968_ANN_CONUS
3917956,956.16,956.16,956.16,PPT1968_ANN_CONUS
3917958,970.8,970.8,970.8,PPT1968_ANN_CONUS
3917960,939.84,939.84,939.84,PPT1968_ANN_CONUS
948010089,346.08,352.8,352.8,PPT1968_ANN_CONUS
