COMID,CAT_PPT1960_ANN,ACC_PPT1960_ANN,TOT_PPT1960_ANN,source
3917070,864.12,864.12,864.12,PPT1960_ANN_CONUS
3917072,848.4,848.4,848.4,PPT1960_ANN_CONUS
3917082,862.44,862.44,862.44,PPT1960_ANN_CONUS
3917084,858.72,858.72,858.72,PPT1960_ANN_CONUS
3917106,822.24,845.04,845.04,PPT1960_ANN_CONUS
3917114,788.76,788.76,788.76,PPT1960_ANN_CONUS
3917130,765.36,821.4,821.4,PPT1960_ANN_CONUS
3917136,760.56,760.56,760.56,PPT1960_ANN_CONUS
3917138,670.92,670.92,670.92,PPT1960_ANN_CONUS
3917154,825.72,832.92,832.92,PPT1960_ANN_CONUS
3917156,771.36,771.36,771.36,PPT1960_ANN_CONUS
3917158,498,498,498,PPT1960_ANN_CONUS
3917160,544.68,544.68,544.68,PPT1960_ANN_CONUS
3917162,750.48,814.68,814.68,PPT1960_ANN_CONUS
3917164,723.24,723.24,723.24,PPT1960_ANN_CONUS
3917172,779.04,779.04,779.04,PPT1960_ANN_CONUS
3917176,831.84,809.16,809.16,PPT1960_ANN_CONUS
3917178,797.76,810.36,810.36,PPT1960_ANN_CONUS
3917194,928.32,928.32,928.32,PPT1960_ANN_CONUS
3917198,479.76,771.12,771.12,PPT1960_ANN_CONUS
3917200,439.56,750.6,750.6,PPT1960_ANN_CONUS
3917212,819.6,819.6,819.6,PPT1960_ANN_CONUS
3917214,558.72,558.72,558.72,PPT1960_ANN_CONUS
3917218,504.84,763.8,763.8,PPT1960_ANN_CONUS
3917220,506.64,746.04,746.04,PPT1960_ANN_CONUS
3917228,506.64,506.64,506.64,PPT1960_ANN_CONUS
3917230,376.32,376.32,376.32,PPT1960_ANN_CONUS
3917244,389.28,864.96,918.48,PPT1960_ANN_CONUS
3917250,900.6,900.6,900.6,PPT1960_ANN_CONUS
3917256,506.64,994.56,994.56,PPT1960_ANN_CONUS
3917268,506.64,974.64,974.64,PPT1960_ANN_CONUS
3917272,796.32,1099.8,1099.8,PPT1960_ANN_CONUS
3917274,512.76,512.76,512.76,PPT1960_ANN_CONUS
3917276,991.8,1152.6,1152.6,PPT1960_ANN_CONUS
3917278,752.52,1077.12,1077.12,PPT1960_ANN_CONUS
3917280,511.2,939.12,939.12,PPT1960_ANN_CONUS
3917282,719.76,1021.56,1021.56,PPT1960_ANN_CONUS
3917284,534.72,976.8,976.8,PPT1960_ANN_CONUS
3917286,533.52,533.52,533.52,PPT1960_ANN_CONUS
3917912,743.52,812.4,812.4,PPT1960_ANN_CONUS
3917914,674.64,687,687,PPT1960_ANN_CONUS
3917916,764.4,818.52,818.52,PPT1960_ANN_CONUS
3917918,645.72,788.88,788.88,PPT1960_ANN_CONUS
3917920,494.76,522.12,522.12,PPT1960_ANN_CONUS
3917922,455.4,455.4,455.4,PPT1960_ANN_CONUS
3917946,392.64,854.4,909.96,PPT1960_ANN_CONUS
3917948,425.04,744.48,744.48,PPT1960_ANN_CONUS
3917950,405.72,873.48,925.32,PPT1960_ANN_CONUS
3917956,1246.8,1246.8,1246.8,PPT1960_ANN_CONUS
3917958,1240.08,1240.08,1240.08,PPT1960_ANN_CONUS
3917960,1197.24,1197.24,1197.24,PPT1960_ANN_CONUS
948010089,447.48,454.68,454.68,PPT1960_ANN_CONUS
