COMID,CAT_PPT1952_ANN,ACC_PPT1952_ANN,TOT_PPT1952_ANN,source
3917070,758.28,758.28,758.28,PPT1952_ANN_CONUS
3917072,740.16,740.16,740.16,PPT1952_ANN_CONUS
3917082,715.56,715.56,715.56,PPT1952_ANN_CONUS
3917084,728.52,728.52,728.52,PPT1952_ANN_CONUS
3917106,697.44,715.92,715.92,PPT1952_ANN_CONUS
3917114,686.88,686.88,686.88,PPT1952_ANN_CONUS
3917130,688.92,726.12,726.12,PPT1952_ANN_CONUS
3917136,660.6,660.6,660.6,PPT1952_ANN_CONUS
3917138,615.96,615.96,615.96,PPT1952_ANN_CONUS
3917154,719.64,726.72,726.72,PPT1952_ANN_CONUS
3917156,680.16,680.16,680.16,PPT1952_ANN_CONUS
3917158,456.12,456.12,456.12,PPT1952_ANN_CONUS
3917160,497.64,497.64,497.64,PPT1952_ANN_CONUS
3917162,682.44,721.56,721.56,PPT1952_ANN_CONUS
3917164,632.52,632.52,632.52,PPT1952_ANN_CONUS
3917172,683.64,683.64,683.64,PPT1952_ANN_CONUS
3917176,761.52,717.12,717.12,PPT1952_ANN_CONUS
3917178,720,717.72,717.72,PPT1952_ANN_CONUS
3917194,835.2,835.2,835.2,PPT1952_ANN_CONUS
3917198,440.4,685.8,685.8,PPT1952_ANN_CONUS
3917200,412.56,668.4,668.4,PPT1952_ANN_CONUS
3917212,751.08,751.08,751.08,PPT1952_ANN_CONUS
3917214,512.4,512.4,512.4,PPT1952_ANN_CONUS
3917218,461.88,699.96,699.96,PPT1952_ANN_CONUS
3917220,463.32,683.64,683.64,PPT1952_ANN_CONUS
3917228,463.32,463.32,463.32,PPT1952_ANN_CONUS
3917230,356.88,356.88,356.88,PPT1952_ANN_CONUS
3917244,372.6,810.48,888.48,PPT1952_ANN_CONUS
3917250,823.08,823.08,823.08,PPT1952_ANN_CONUS
3917256,463.32,908.4,908.4,PPT1952_ANN_CONUS
3917268,463.32,890.28,890.28,PPT1952_ANN_CONUS
3917272,730.8,1004.28,1004.28,PPT1952_ANN_CONUS
3917274,468.12,468.12,468.12,PPT1952_ANN_CONUS
3917276,895.2,1077.48,1077.48,PPT1952_ANN_CONUS
3917278,685.44,1003.56,1003.56,PPT1952_ANN_CONUS
3917280,466.92,870.6,870.6,PPT1952_ANN_CONUS
3917282,650.4,948.72,948.72,PPT1952_ANN_CONUS
3917284,485.16,906.12,906.12,PPT1952_ANN_CONUS
3917286,484.2,484.2,484.2,PPT1952_ANN_CONUS
3917912,662.16,718.8,718.8,PPT1952_ANN_CONUS
3917914,620.16,625.92,625.92,PPT1952_ANN_CONUS
3917916,698.76,741.24,741.24,PPT1952_ANN_CONUS
3917918,594.48,700.68,700.68,PPT1952_ANN_CONUS
3917920,453.24,477.6,477.6,PPT1952_ANN_CONUS
3917922,418.68,418.68,418.68,PPT1952_ANN_CONUS
3917946,387.36,801,880.32,PPT1952_ANN_CONUS
3917948,402,663.36,663.36,PPT1952_ANN_CONUS
3917950,394.44,818.4,895.2,PPT1952_ANN_CONUS
3917956,1136.88,1136.88,1136.88,PPT1952_ANN_CONUS
3917958,1162.8,1162.8,1162.8,PPT1952_ANN_CONUS
3917960,1136.4,1136.4,1136.4,PPT1952_ANN_CONUS
948010089,412.08,418.08,418.08,PPT1952_ANN_CONUS
