COMID,CAT_PPT1975_ANN,ACC_PPT1975_ANN,TOT_PPT1975_ANN,source
3917070,1066.2,1066.2,1066.2,PPT1975_ANN_CONUS
3917072,1049.76,1049.76,1049.76,PPT1975_ANN_CONUS
3917082,1005.12,1005.12,1005.12,PPT1975_ANN_CONUS
3917084,1007.52,1007.52,1007.52,PPT1975_ANN_CONUS
3917106,944.64,983.28,983.28,PPT1975_ANN_CONUS
3917114,911.28,911.28,911.28,PPT1975_ANN_CONUS
3917130,847.44,888.72,888.72,PPT1975_ANN_CONUS
3917136,856.92,856.92,856.92,PPT1975_ANN_CONUS
3917138,728.88,728.88,728.88,PPT1975_ANN_CONUS
3917154,995.88,1009.08,1009.08,PPT1975_ANN_CONUS
3917156,895.32,895.32,895.32,PPT1975_ANN_CONUS
3917158,531.84,531.84,531.84,PPT1975_ANN_CONUS
3917160,558.96,558.96,558.96,PPT1975_ANN_CONUS
3917162,810.6,882.72,882.72,PPT1975_ANN_CONUS
3917164,717.24,717.24,717.24,PPT1975_ANN_CONUS
3917172,863.64,863.64,863.64,PPT1975_ANN_CONUS
3917176,777.36,882.72,882.72,PPT1975_ANN_CONUS
3917178,822,888.72,888.72,PPT1975_ANN_CONUS
3917194,907.8,907.8,907.8,PPT1975_ANN_CONUS
3917198,513.96,829.44,829.44,PPT1975_ANN_CONUS
3917200,472.44,807.96,807.96,PPT1975_ANN_CONUS
3917212,719.64,719.64,719.64,PPT1975_ANN_CONUS
3917214,549.72,549.72,549.72,PPT1975_ANN_CONUS
3917218,526.68,684.48,684.48,PPT1975_ANN_CONUS
3917220,525.6,673.56,673.56,PPT1975_ANN_CONUS
3917228,525.6,525.6,525.6,PPT1975_ANN_CONUS
3917230,407.04,407.04,407.04,PPT1975_ANN_CONUS
3917244,418.2,796.68,826.2,PPT1975_ANN_CONUS
3917250,762.36,762.36,762.36,PPT1975_ANN_CONUS
3917256,525.6,860.52,860.52,PPT1975_ANN_CONUS
3917268,525.6,846.84,846.84,PPT1975_ANN_CONUS
3917272,685.92,949.2,949.2,PPT1975_ANN_CONUS
3917274,525.96,525.96,525.96,PPT1975_ANN_CONUS
3917276,830.04,1010.28,1010.28,PPT1975_ANN_CONUS
3917278,666.84,945.48,945.48,PPT1975_ANN_CONUS
3917280,525.84,838.08,838.08,PPT1975_ANN_CONUS
3917282,651,900.12,900.12,PPT1975_ANN_CONUS
3917284,527.64,865.92,865.92,PPT1975_ANN_CONUS
3917286,527.4,527.4,527.4,PPT1975_ANN_CONUS
3917912,852.36,892.56,892.56,PPT1975_ANN_CONUS
3917914,730.68,748.92,748.92,PPT1975_ANN_CONUS
3917916,801.96,835.92,835.92,PPT1975_ANN_CONUS
3917918,635.28,849.72,849.72,PPT1975_ANN_CONUS
3917920,529.2,545.64,545.64,PPT1975_ANN_CONUS
3917922,497.88,497.88,497.88,PPT1975_ANN_CONUS
3917946,431.76,788.4,819.72,PPT1975_ANN_CONUS
3917948,460.32,801.36,801.36,PPT1975_ANN_CONUS
3917950,436.92,803.4,831.48,PPT1975_ANN_CONUS
3917956,1076.76,1076.76,1076.76,PPT1975_ANN_CONUS
3917958,1086.96,1086.96,1086.96,PPT1975_ANN_CONUS
3917960,1073.28,1073.28,1073.28,PPT1975_ANN_CONUS
948010089,491.28,497.28,497.28,PPT1975_ANN_CONUS
