COMID,CAT_RUN1959_ANN,ACC_RUN1959_ANN,TOT_RUN1959_ANN,source
3917070,184.2,184.2,184.2,RUN1959_ANN_CONUS
3917072,163.92,163.92,163.92,RUN1959_ANN_CONUS
3917082,216.72,216.72,216.72,RUN1959_ANN_CONUS
3917084,231,231,231,RUN1959_ANN_CONUS
3917106,198,217.56,217.56,RUN1959_ANN_CONUS
3917114,168.48,168.48,168.48,RUN1959_ANN_CONUS
3917130,174.12,220.44,220.44,RUN1959_ANN_CONUS
3917136,177.6,177.6,177.6,RUN1959_ANN_CONUS
3917138,147.96,147.96,147.96,RUN1959_ANN_CONUS
3917154,167.04,170.16,170.16,RUN1959_ANN_CONUS
3917156,115.92,115.92,115.92,RUN1959_ANN_CONUS
3917158,9.84,9.84,9.84,RUN1959_ANN_CONUS
3917160,10.2,10.2,10.2,RUN1959_ANN_CONUS
3917162,148.56,213.12,213.12,RUN1959_ANN_CONUS
3917164,43.8,43.8,43.8,RUN1959_ANN_CONUS
3917172,97.56,97.56,97.56,RUN1959_ANN_CONUS
3917176,204.96,192.36,192.36,RUN1959_ANN_CONUS
3917178,165.6,198.84,198.84,RUN1959_ANN_CONUS
3917194,290.4,290.4,290.4,RUN1959_ANN_CONUS
3917198,9.48,162.24,162.24,RUN1959_ANN_CONUS
3917200,9.24,152.28,152.28,RUN1959_ANN_CONUS
3917212,192.84,192.84,192.84,RUN1959_ANN_CONUS
3917214,27.96,27.96,27.96,RUN1959_ANN_CONUS
3917218,10.08,159.12,159.12,RUN1959_ANN_CONUS
3917220,10.2,148.92,148.92,RUN1959_ANN_CONUS
3917228,10.2,10.2,10.2,RUN1959_ANN_CONUS
3917230,7.32,7.32,7.32,RUN1959_ANN_CONUS
3917244,7.92,268.8,323.76,RUN1959_ANN_CONUS
3917250,246.6,246.6,246.6,RUN1959_ANN_CONUS
3917256,10.2,340.8,340.8,RUN1959_ANN_CONUS
3917268,10.2,327.24,327.24,RUN1959_ANN_CONUS
3917272,157.92,426.96,426.96,RUN1959_ANN_CONUS
3917274,13.56,13.56,13.56,RUN1959_ANN_CONUS
3917276,180.48,432.6,432.6,RUN1959_ANN_CONUS
3917278,88.56,367.8,367.8,RUN1959_ANN_CONUS
3917280,12.6,273.6,273.6,RUN1959_ANN_CONUS
3917282,79.32,324,324,RUN1959_ANN_CONUS
3917284,25.68,296.52,296.52,RUN1959_ANN_CONUS
3917286,24.96,24.96,24.96,RUN1959_ANN_CONUS
3917912,108.6,203.52,203.52,RUN1959_ANN_CONUS
3917914,166.92,168.24,168.24,RUN1959_ANN_CONUS
3917916,198.12,232.68,232.68,RUN1959_ANN_CONUS
3917918,84.36,173.04,173.04,RUN1959_ANN_CONUS
3917920,9.72,9.96,9.96,RUN1959_ANN_CONUS
3917922,9,9,9,RUN1959_ANN_CONUS
3917946,7.44,263.04,318.6,RUN1959_ANN_CONUS
3917948,9.12,149.64,149.64,RUN1959_ANN_CONUS
3917950,8.64,273.48,327.84,RUN1959_ANN_CONUS
3917956,557.4,557.4,557.4,RUN1959_ANN_CONUS
3917958,561.24,561.24,561.24,RUN1959_ANN_CONUS
3917960,507.96,507.96,507.96,RUN1959_ANN_CONUS
948010089,9,9,9,RUN1959_ANN_CONUS
