COMID,CAT_RUN1993_ANN,ACC_RUN1993_ANN,TOT_RUN1993_ANN,source
3917070,477.6,477.6,477.6,RUN1993_ANN_CONUS
3917072,441,441,441,RUN1993_ANN_CONUS
3917082,533.16,533.16,533.16,RUN1993_ANN_CONUS
3917084,545.4,545.4,545.4,RUN1993_ANN_CONUS
3917106,482.76,520.8,520.8,RUN1993_ANN_CONUS
3917114,426.48,426.48,426.48,RUN1993_ANN_CONUS
3917130,393.48,461.4,461.4,RUN1993_ANN_CONUS
3917136,424.56,424.56,424.56,RUN1993_ANN_CONUS
3917138,334.56,334.56,334.56,RUN1993_ANN_CONUS
3917154,437.64,444.84,444.84,RUN1993_ANN_CONUS
3917156,347.52,347.52,347.52,RUN1993_ANN_CONUS
3917158,130.2,130.2,130.2,RUN1993_ANN_CONUS
3917160,153.48,153.48,153.48,RUN1993_ANN_CONUS
3917162,338.64,450.24,450.24,RUN1993_ANN_CONUS
3917164,265.32,265.32,265.32,RUN1993_ANN_CONUS
3917172,346.32,346.32,346.32,RUN1993_ANN_CONUS
3917176,374.28,426.6,426.6,RUN1993_ANN_CONUS
3917178,352.32,434.88,434.88,RUN1993_ANN_CONUS
3917194,517.56,517.56,517.56,RUN1993_ANN_CONUS
3917198,114.48,382.08,382.08,RUN1993_ANN_CONUS
3917200,78.84,364.32,364.32,RUN1993_ANN_CONUS
3917212,354.36,354.36,354.36,RUN1993_ANN_CONUS
3917214,151.56,151.56,151.56,RUN1993_ANN_CONUS
3917218,116.04,311.64,311.64,RUN1993_ANN_CONUS
3917220,112.8,297.96,297.96,RUN1993_ANN_CONUS
3917228,112.8,112.8,112.8,RUN1993_ANN_CONUS
3917230,46.44,46.44,46.44,RUN1993_ANN_CONUS
3917244,48.6,426.36,471.96,RUN1993_ANN_CONUS
3917250,409.2,409.2,409.2,RUN1993_ANN_CONUS
3917256,112.8,494.64,494.64,RUN1993_ANN_CONUS
3917268,112.8,478.92,478.92,RUN1993_ANN_CONUS
3917272,330,582.72,582.72,RUN1993_ANN_CONUS
3917274,117.36,117.36,117.36,RUN1993_ANN_CONUS
3917276,441.84,651.36,651.36,RUN1993_ANN_CONUS
3917278,282,581.76,581.76,RUN1993_ANN_CONUS
3917280,116.28,464.4,464.4,RUN1993_ANN_CONUS
3917282,255.36,531.48,531.48,RUN1993_ANN_CONUS
3917284,134.16,494.88,494.88,RUN1993_ANN_CONUS
3917286,133.32,133.32,133.32,RUN1993_ANN_CONUS
3917912,321.84,442.68,442.68,RUN1993_ANN_CONUS
3917914,340.92,353.04,353.04,RUN1993_ANN_CONUS
3917916,383.04,437.64,437.64,RUN1993_ANN_CONUS
3917918,238.32,399.24,399.24,RUN1993_ANN_CONUS
3917920,128.4,142.2,142.2,RUN1993_ANN_CONUS
3917922,108.84,108.84,108.84,RUN1993_ANN_CONUS
3917946,61.92,418.08,465.24,RUN1993_ANN_CONUS
3917948,70.44,358.8,358.8,RUN1993_ANN_CONUS
3917950,56.88,433.08,477.48,RUN1993_ANN_CONUS
3917956,705.24,705.24,705.24,RUN1993_ANN_CONUS
3917958,739.92,739.92,739.92,RUN1993_ANN_CONUS
3917960,725.04,725.04,725.04,RUN1993_ANN_CONUS
948010089,101.76,108.24,108.24,RUN1993_ANN_CONUS
