COMID,CAT_RUN1962_ANN,ACC_RUN1962_ANN,TOT_RUN1962_ANN,source
3917070,550.08,550.08,550.08,RUN1962_ANN_CONUS
3917072,519.48,519.48,519.48,RUN1962_ANN_CONUS
3917082,552.48,552.48,552.48,RUN1962_ANN_CONUS
3917084,606.36,606.36,606.36,RUN1962_ANN_CONUS
3917106,515.52,568.56,568.56,RUN1962_ANN_CONUS
3917114,491.28,491.28,491.28,RUN1962_ANN_CONUS
3917130,469.08,533.16,533.16,RUN1962_ANN_CONUS
3917136,480.48,480.48,480.48,RUN1962_ANN_CONUS
3917138,438.36,438.36,438.36,RUN1962_ANN_CONUS
3917154,510.84,518.04,518.04,RUN1962_ANN_CONUS
3917156,401.28,401.28,401.28,RUN1962_ANN_CONUS
3917158,178.8,178.8,178.8,RUN1962_ANN_CONUS
3917160,203.88,203.88,203.88,RUN1962_ANN_CONUS
3917162,403.32,521.28,521.28,RUN1962_ANN_CONUS
3917164,293.76,293.76,293.76,RUN1962_ANN_CONUS
3917172,392.52,392.52,392.52,RUN1962_ANN_CONUS
3917176,422.76,493.08,493.08,RUN1962_ANN_CONUS
3917178,408.72,503.52,503.52,RUN1962_ANN_CONUS
3917194,598.56,598.56,598.56,RUN1962_ANN_CONUS
3917198,170.04,442.92,442.92,RUN1962_ANN_CONUS
3917200,142.92,424.92,424.92,RUN1962_ANN_CONUS
3917212,408.36,408.36,408.36,RUN1962_ANN_CONUS
3917214,206.28,206.28,206.28,RUN1962_ANN_CONUS
3917218,175.68,366.12,366.12,RUN1962_ANN_CONUS
3917220,175.08,353.04,353.04,RUN1962_ANN_CONUS
3917228,175.08,175.08,175.08,RUN1962_ANN_CONUS
3917230,78.48,78.48,78.48,RUN1962_ANN_CONUS
3917244,93.6,509.28,554.28,RUN1962_ANN_CONUS
3917250,471.84,471.84,471.84,RUN1962_ANN_CONUS
3917256,175.08,583.56,583.56,RUN1962_ANN_CONUS
3917268,175.08,566.76,566.76,RUN1962_ANN_CONUS
3917272,377.76,687.72,687.72,RUN1962_ANN_CONUS
3917274,178.32,178.32,178.32,RUN1962_ANN_CONUS
3917276,435.6,735.96,735.96,RUN1962_ANN_CONUS
3917278,305.16,654.72,654.72,RUN1962_ANN_CONUS
3917280,177.48,529.32,529.32,RUN1962_ANN_CONUS
3917282,281.64,597.84,597.84,RUN1962_ANN_CONUS
3917284,190.56,560.4,560.4,RUN1962_ANN_CONUS
3917286,189.84,189.84,189.84,RUN1962_ANN_CONUS
3917912,369.84,512.64,512.64,RUN1962_ANN_CONUS
3917914,430.56,437.88,437.88,RUN1962_ANN_CONUS
3917916,484.32,524.28,524.28,RUN1962_ANN_CONUS
3917918,278.04,460.92,460.92,RUN1962_ANN_CONUS
3917920,177.72,192,192,RUN1962_ANN_CONUS
3917922,165.36,165.36,165.36,RUN1962_ANN_CONUS
3917946,78.84,499.68,546.48,RUN1962_ANN_CONUS
3917948,135.24,419.4,419.4,RUN1962_ANN_CONUS
3917950,117.48,516.72,560.16,RUN1962_ANN_CONUS
3917956,837.84,837.84,837.84,RUN1962_ANN_CONUS
3917958,868.92,868.92,868.92,RUN1962_ANN_CONUS
3917960,837.84,837.84,837.84,RUN1962_ANN_CONUS
948010089,160.08,164.88,164.88,RUN1962_ANN_CONUS
