COMID,CAT_TAV1956_ANN,ACC_TAV1956_ANN,TOT_TAV1956_ANN,source
3917070,7.05,7.05,7.05,TAV1956_ANN_CONUS
3917072,7.19,7.19,7.19,TAV1956_ANN_CONUS
3917082,6.78,6.78,6.78,TAV1956_ANN_CONUS
3917084,6.58,6.58,6.58,TAV1956_ANN_CONUS
3917106,6.89,6.71,6.71,TAV1956_ANN_CONUS
3917114,6.99,6.99,6.99,TAV1956_ANN_CONUS
3917130,7.04,7.03,7.03,TAV1956_ANN_CONUS
3917136,7.02,7.02,7.02,TAV1956_ANN_CONUS
3917138,7.13,7.13,7.13,TAV1956_ANN_CONUS
3917154,7.1,7.09,7.09,TAV1956_ANN_CONUS
3917156,7.45,7.45,7.45,TAV1956_ANN_CONUS
3917158,8.94,8.94,8.94,TAV1956_ANN_CONUS
3917160,8.65,8.65,8.65,TAV1956_ANN_CONUS
3917162,7.35,7.06,7.06,TAV1956_ANN_CONUS
3917164,8.11,8.11,8.11,TAV1956_ANN_CONUS
3917172,7.68,7.68,7.68,TAV1956_ANN_CONUS
3917176,7.88,7.19,7.19,TAV1956_ANN_CONUS
3917178,7.64,7.13,7.13,TAV1956_ANN_CONUS
3917194,7.18,7.18,7.18,TAV1956_ANN_CONUS
3917198,9.2,7.46,7.46,TAV1956_ANN_CONUS
3917200,9.61,7.58,7.58,TAV1956_ANN_CONUS
3917212,8.09,8.09,8.09,TAV1956_ANN_CONUS
3917214,9.03,9.03,9.03,TAV1956_ANN_CONUS
3917218,9.22,8.29,8.29,TAV1956_ANN_CONUS
3917220,9.29,8.36,8.36,TAV1956_ANN_CONUS
3917228,9.29,9.29,9.29,TAV1956_ANN_CONUS
3917230,10.15,10.15,10.15,TAV1956_ANN_CONUS
3917244,10.09,7.75,7.75,TAV1956_ANN_CONUS
3917250,7.91,7.91,7.91,TAV1956_ANN_CONUS
3917256,9.29,7.72,7.72,TAV1956_ANN_CONUS
3917268,9.29,7.78,7.78,TAV1956_ANN_CONUS
3917272,8.14,7.44,7.44,TAV1956_ANN_CONUS
3917274,9.26,9.26,9.26,TAV1956_ANN_CONUS
3917276,7.88,7.23,7.23,TAV1956_ANN_CONUS
3917278,8.44,7.46,7.46,TAV1956_ANN_CONUS
3917280,9.27,7.91,7.91,TAV1956_ANN_CONUS
3917282,8.66,7.65,7.65,TAV1956_ANN_CONUS
3917284,9.18,7.79,7.79,TAV1956_ANN_CONUS
3917286,9.17,9.17,9.17,TAV1956_ANN_CONUS
3917912,7.5,7.08,7.08,TAV1956_ANN_CONUS
3917914,7.48,7.41,7.41,TAV1956_ANN_CONUS
3917916,7.14,7.24,7.24,TAV1956_ANN_CONUS
3917918,8.44,7.37,7.37,TAV1956_ANN_CONUS
3917920,8.96,8.8,8.8,TAV1956_ANN_CONUS
3917922,9.31,9.31,9.31,TAV1956_ANN_CONUS
3917946,10.34,7.81,7.79,TAV1956_ANN_CONUS
3917948,9.69,7.62,7.62,TAV1956_ANN_CONUS
3917950,9.89,7.71,7.72,TAV1956_ANN_CONUS
3917956,7.09,7.09,7.09,TAV1956_ANN_CONUS
3917958,6.99,6.99,6.99,TAV1956_ANN_CONUS
3917960,6.99,6.99,6.99,TAV1956_ANN_CONUS
948010089,9.39,9.32,9.32,TAV1956_ANN_CONUS
