COMID,CAT_RUN1957_ANN,ACC_RUN1957_ANN,TOT_RUN1957_ANN,source
3917070,588.96,588.96,588.96,RUN1957_ANN_CONUS
3917072,567.24,567.24,567.24,RUN1957_ANN_CONUS
3917082,567,567,567,RUN1957_ANN_CONUS
3917084,590.04,590.04,590.04,RUN1957_ANN_CONUS
3917106,520.2,561.96,561.96,RUN1957_ANN_CONUS
3917114,477.48,477.48,477.48,RUN1957_ANN_CONUS
3917130,439.2,511.56,511.56,RUN1957_ANN_CONUS
3917136,471,471,471,RUN1957_ANN_CONUS
3917138,395.64,395.64,395.64,RUN1957_ANN_CONUS
3917154,533.52,543.84,543.84,RUN1957_ANN_CONUS
3917156,425.52,425.52,425.52,RUN1957_ANN_CONUS
3917158,120,120,120,RUN1957_ANN_CONUS
3917160,150.6,150.6,150.6,RUN1957_ANN_CONUS
3917162,383.4,499.92,499.92,RUN1957_ANN_CONUS
3917164,285.36,285.36,285.36,RUN1957_ANN_CONUS
3917172,408.96,408.96,408.96,RUN1957_ANN_CONUS
3917176,384,479.88,479.88,RUN1957_ANN_CONUS
3917178,384.96,489.24,489.24,RUN1957_ANN_CONUS
3917194,575.64,575.64,575.64,RUN1957_ANN_CONUS
3917198,111.36,424.32,424.32,RUN1957_ANN_CONUS
3917200,81.48,403.32,403.32,RUN1957_ANN_CONUS
3917212,357.72,357.72,357.72,RUN1957_ANN_CONUS
3917214,160.44,160.44,160.44,RUN1957_ANN_CONUS
3917218,126,316.08,316.08,RUN1957_ANN_CONUS
3917220,127.44,303.12,303.12,RUN1957_ANN_CONUS
3917228,127.44,127.44,127.44,RUN1957_ANN_CONUS
3917230,45.6,45.6,45.6,RUN1957_ANN_CONUS
3917244,47.16,485.64,537.36,RUN1957_ANN_CONUS
3917250,419.28,419.28,419.28,RUN1957_ANN_CONUS
3917256,127.44,523.08,523.08,RUN1957_ANN_CONUS
3917268,127.44,506.88,506.88,RUN1957_ANN_CONUS
3917272,331.2,621.84,621.84,RUN1957_ANN_CONUS
3917274,129.24,129.24,129.24,RUN1957_ANN_CONUS
3917276,464.4,717.6,717.6,RUN1957_ANN_CONUS
3917278,290.88,637.08,637.08,RUN1957_ANN_CONUS
3917280,128.76,506.04,506.04,RUN1957_ANN_CONUS
3917282,266.76,580.32,580.32,RUN1957_ANN_CONUS
3917284,135.84,539.4,539.4,RUN1957_ANN_CONUS
3917286,135.48,135.48,135.48,RUN1957_ANN_CONUS
3917912,385.32,497.76,497.76,RUN1957_ANN_CONUS
3917914,401.16,411.24,411.24,RUN1957_ANN_CONUS
3917916,436.44,494.64,494.64,RUN1957_ANN_CONUS
3917918,230.88,444.84,444.84,RUN1957_ANN_CONUS
3917920,118.44,135.96,135.96,RUN1957_ANN_CONUS
3917922,101.52,101.52,101.52,RUN1957_ANN_CONUS
3917946,60.6,476.16,529.56,RUN1957_ANN_CONUS
3917948,71.04,397.08,397.08,RUN1957_ANN_CONUS
3917950,54.36,493.44,543.72,RUN1957_ANN_CONUS
3917956,762.6,762.6,762.6,RUN1957_ANN_CONUS
3917958,819.6,819.6,819.6,RUN1957_ANN_CONUS
3917960,809.52,809.52,809.52,RUN1957_ANN_CONUS
948010089,95.04,100.92,100.92,RUN1957_ANN_CONUS
