COMID,CAT_RUN1998_ANN,ACC_RUN1998_ANN,TOT_RUN1998_ANN,source
3917070,569.52,569.52,569.52,RUN1998_ANN_CONUS
3917072,563.52,563.52,563.52,RUN1998_ANN_CONUS
3917082,484.56,484.56,484.56,RUN1998_ANN_CONUS
3917084,527.88,527.88,527.88,RUN1998_ANN_CONUS
3917106,474.48,505.08,505.08,RUN1998_ANN_CONUS
3917114,501.48,501.48,501.48,RUN1998_ANN_CONUS
3917130,499.56,491.76,491.76,RUN1998_ANN_CONUS
3917136,438.84,438.84,438.84,RUN1998_ANN_CONUS
3917138,415.2,415.2,415.2,RUN1998_ANN_CONUS
3917154,539.64,545.28,545.28,RUN1998_ANN_CONUS
3917156,489,489,489,RUN1998_ANN_CONUS
3917158,295.68,295.68,295.68,RUN1998_ANN_CONUS
3917160,360.84,360.84,360.84,RUN1998_ANN_CONUS
3917162,472.92,490.44,490.44,RUN1998_ANN_CONUS
3917164,437.64,437.64,437.64,RUN1998_ANN_CONUS
3917172,493.92,493.92,493.92,RUN1998_ANN_CONUS
3917176,447.72,490.68,490.68,RUN1998_ANN_CONUS
3917178,464.04,492.24,492.24,RUN1998_ANN_CONUS
3917194,527.16,527.16,527.16,RUN1998_ANN_CONUS
3917198,257.64,466.68,466.68,RUN1998_ANN_CONUS
3917200,210.12,451.2,451.2,RUN1998_ANN_CONUS
3917212,453,453,453,RUN1998_ANN_CONUS
3917214,312,312,312,RUN1998_ANN_CONUS
3917218,269.88,421.56,421.56,RUN1998_ANN_CONUS
3917220,263.88,410.76,410.76,RUN1998_ANN_CONUS
3917228,263.88,263.88,263.88,RUN1998_ANN_CONUS
3917230,107.04,107.04,107.04,RUN1998_ANN_CONUS
3917244,122.4,590.76,689.64,RUN1998_ANN_CONUS
3917250,488.64,488.64,488.64,RUN1998_ANN_CONUS
3917256,263.88,511.44,511.44,RUN1998_ANN_CONUS
3917268,263.88,501.24,501.24,RUN1998_ANN_CONUS
3917272,464.76,552.72,552.72,RUN1998_ANN_CONUS
3917274,270.72,270.72,270.72,RUN1998_ANN_CONUS
3917276,616.2,633.72,633.72,RUN1998_ANN_CONUS
3917278,461.88,601.32,601.32,RUN1998_ANN_CONUS
3917280,268.92,525.96,525.96,RUN1998_ANN_CONUS
3917282,429.12,573.96,573.96,RUN1998_ANN_CONUS
3917284,295.44,548.28,548.28,RUN1998_ANN_CONUS
3917286,294,294,294,RUN1998_ANN_CONUS
3917912,465.84,494.04,494.04,RUN1998_ANN_CONUS
3917914,416.76,419.88,419.88,RUN1998_ANN_CONUS
3917916,467.64,481.32,481.32,RUN1998_ANN_CONUS
3917918,373.2,476.64,476.64,RUN1998_ANN_CONUS
3917920,290.52,329.16,329.16,RUN1998_ANN_CONUS
3917922,230.04,230.04,230.04,RUN1998_ANN_CONUS
3917946,119.04,580.2,680.28,RUN1998_ANN_CONUS
3917948,198.6,446.52,446.52,RUN1998_ANN_CONUS
3917950,159.48,599.16,696.96,RUN1998_ANN_CONUS
3917956,595.2,595.2,595.2,RUN1998_ANN_CONUS
3917958,621.24,621.24,621.24,RUN1998_ANN_CONUS
3917960,651.96,651.96,651.96,RUN1998_ANN_CONUS
948010089,216.6,228.84,228.84,RUN1998_ANN_CONUS
