COMID,CAT_RUN1999_ANN,ACC_RUN1999_ANN,TOT_RUN1999_ANN,source
3917070,391.32,391.32,391.32,RUN1999_ANN_CONUS
3917072,382.2,382.2,382.2,RUN1999_ANN_CONUS
3917082,349.44,349.44,349.44,RUN1999_ANN_CONUS
3917084,377.76,377.76,377.76,RUN1999_ANN_CONUS
3917106,341.64,362.4,362.4,RUN1999_ANN_CONUS
3917114,366,366,366,RUN1999_ANN_CONUS
3917130,374.04,335.76,335.76,RUN1999_ANN_CONUS
3917136,294.36,294.36,294.36,RUN1999_ANN_CONUS
3917138,258.24,258.24,258.24,RUN1999_ANN_CONUS
3917154,376.2,379.08,379.08,RUN1999_ANN_CONUS
3917156,352.08,352.08,352.08,RUN1999_ANN_CONUS
3917158,214.44,214.44,214.44,RUN1999_ANN_CONUS
3917160,249.6,249.6,249.6,RUN1999_ANN_CONUS
3917162,357.36,338.28,338.28,RUN1999_ANN_CONUS
3917164,305.88,305.88,305.88,RUN1999_ANN_CONUS
3917172,340.08,340.08,340.08,RUN1999_ANN_CONUS
3917176,310.56,340.8,340.8,RUN1999_ANN_CONUS
3917178,336.24,342.24,342.24,RUN1999_ANN_CONUS
3917194,342.48,342.48,342.48,RUN1999_ANN_CONUS
3917198,198.84,324.6,324.6,RUN1999_ANN_CONUS
3917200,170.16,316.08,316.08,RUN1999_ANN_CONUS
3917212,292.08,292.08,292.08,RUN1999_ANN_CONUS
3917214,212.28,212.28,212.28,RUN1999_ANN_CONUS
3917218,196.44,275.04,275.04,RUN1999_ANN_CONUS
3917220,192.24,269.4,269.4,RUN1999_ANN_CONUS
3917228,192.24,192.24,192.24,RUN1999_ANN_CONUS
3917230,138.6,138.6,138.6,RUN1999_ANN_CONUS
3917244,144.84,356.16,392.04,RUN1999_ANN_CONUS
3917250,308.52,308.52,308.52,RUN1999_ANN_CONUS
3917256,192.24,336.24,336.24,RUN1999_ANN_CONUS
3917268,192.24,330.36,330.36,RUN1999_ANN_CONUS
3917272,286.8,367.32,367.32,RUN1999_ANN_CONUS
3917274,195,195,195,RUN1999_ANN_CONUS
3917276,379.56,414.48,414.48,RUN1999_ANN_CONUS
3917278,289.08,390.84,390.84,RUN1999_ANN_CONUS
3917280,194.28,344.52,344.52,RUN1999_ANN_CONUS
3917282,277.92,373.08,373.08,RUN1999_ANN_CONUS
3917284,205.2,357.6,357.6,RUN1999_ANN_CONUS
3917286,204.6,204.6,204.6,RUN1999_ANN_CONUS
3917912,342.96,342.24,342.24,RUN1999_ANN_CONUS
3917914,242.76,250.32,250.32,RUN1999_ANN_CONUS
3917916,320.4,309.6,309.6,RUN1999_ANN_CONUS
3917918,258.72,331.2,331.2,RUN1999_ANN_CONUS
3917920,212.88,232.8,232.8,RUN1999_ANN_CONUS
3917922,194.4,194.4,194.4,RUN1999_ANN_CONUS
3917946,158.76,351.72,388.2,RUN1999_ANN_CONUS
3917948,164.4,313.2,313.2,RUN1999_ANN_CONUS
3917950,156.12,360,395.28,RUN1999_ANN_CONUS
3917956,406.32,406.32,406.32,RUN1999_ANN_CONUS
3917958,420.12,420.12,420.12,RUN1999_ANN_CONUS
3917960,432.24,432.24,432.24,RUN1999_ANN_CONUS
948010089,188.64,193.92,193.92,RUN1999_ANN_CONUS
