COMID,CAT_PPT1999_ANN,ACC_PPT1999_ANN,TOT_PPT1999_ANN,source
3917070,605.64,605.64,605.64,PPT1999_ANN_CONUS
3917072,595.44,595.44,595.44,PPT1999_ANN_CONUS
3917082,554.64,554.64,554.64,PPT1999_ANN_CONUS
3917084,577.32,577.32,577.32,PPT1999_ANN_CONUS
3917106,540.84,562.08,562.08,PPT1999_ANN_CONUS
3917114,561.72,561.72,561.72,PPT1999_ANN_CONUS
3917130,564.96,531.84,531.84,PPT1999_ANN_CONUS
3917136,480,480,480,PPT1999_ANN_CONUS
3917138,423.48,423.48,423.48,PPT1999_ANN_CONUS
3917154,582.48,586.8,586.8,PPT1999_ANN_CONUS
3917156,556.32,556.32,556.32,PPT1999_ANN_CONUS
3917158,415.68,415.68,415.68,PPT1999_ANN_CONUS
3917160,462.96,462.96,462.96,PPT1999_ANN_CONUS
3917162,553.08,534.36,534.36,PPT1999_ANN_CONUS
3917164,519.84,519.84,519.84,PPT1999_ANN_CONUS
3917172,553.8,553.8,553.8,PPT1999_ANN_CONUS
3917176,533.76,541.2,541.2,PPT1999_ANN_CONUS
3917178,548.16,540.6,540.6,PPT1999_ANN_CONUS
3917194,551.16,551.16,551.16,PPT1999_ANN_CONUS
3917198,391.44,527.28,527.28,PPT1999_ANN_CONUS
3917200,342.24,518.16,518.16,PPT1999_ANN_CONUS
3917212,516.72,516.72,516.72,PPT1999_ANN_CONUS
3917214,406.56,406.56,406.56,PPT1999_ANN_CONUS
3917218,385.32,493.32,493.32,PPT1999_ANN_CONUS
3917220,378.12,485.4,485.4,PPT1999_ANN_CONUS
3917228,378.12,378.12,378.12,PPT1999_ANN_CONUS
3917230,291.36,291.36,291.36,PPT1999_ANN_CONUS
3917244,298.8,560.76,604.32,PPT1999_ANN_CONUS
3917250,537.84,537.84,537.84,PPT1999_ANN_CONUS
3917256,378.12,566.64,566.64,PPT1999_ANN_CONUS
3917268,378.12,558.96,558.96,PPT1999_ANN_CONUS
3917272,509.76,603.72,603.72,PPT1999_ANN_CONUS
3917274,380.76,380.76,380.76,PPT1999_ANN_CONUS
3917276,627.36,646.2,646.2,PPT1999_ANN_CONUS
3917278,509.88,620.52,620.52,PPT1999_ANN_CONUS
3917280,380.04,564.36,564.36,PPT1999_ANN_CONUS
3917282,489.72,599.76,599.76,PPT1999_ANN_CONUS
3917284,390.12,580.44,580.44,PPT1999_ANN_CONUS
3917286,389.52,389.52,389.52,PPT1999_ANN_CONUS
3917912,544.08,539.64,539.64,PPT1999_ANN_CONUS
3917914,423.36,431.52,431.52,PPT1999_ANN_CONUS
3917916,505.08,504.48,504.48,PPT1999_ANN_CONUS
3917918,472.08,533.64,533.64,PPT1999_ANN_CONUS
3917920,413.4,440.4,440.4,PPT1999_ANN_CONUS
3917922,386.64,386.64,386.64,PPT1999_ANN_CONUS
3917946,309.48,555.12,599.4,PPT1999_ANN_CONUS
3917948,332.52,514.56,514.56,PPT1999_ANN_CONUS
3917950,315.72,565.44,608.16,PPT1999_ANN_CONUS
3917956,649.2,649.2,649.2,PPT1999_ANN_CONUS
3917958,649.08,649.08,649.08,PPT1999_ANN_CONUS
3917960,655.92,655.92,655.92,PPT1999_ANN_CONUS
948010089,377.88,385.92,385.92,PPT1999_ANN_CONUS
