COMID,CAT_TAV1948_ANN,ACC_TAV1948_ANN,TOT_TAV1948_ANN,source
3917070,5.95,5.95,5.95,TAV1948_ANN_CONUS
3917072,6.1,6.1,6.1,TAV1948_ANN_CONUS
3917082,5.65,5.65,5.65,TAV1948_ANN_CONUS
3917084,5.48,5.48,5.48,TAV1948_ANN_CONUS
3917106,5.77,5.6,5.6,TAV1948_ANN_CONUS
3917114,5.88,5.88,5.88,TAV1948_ANN_CONUS
3917130,5.93,5.9,5.9,TAV1948_ANN_CONUS
3917136,5.89,5.89,5.89,TAV1948_ANN_CONUS
3917138,6.01,6.01,6.01,TAV1948_ANN_CONUS
3917154,6,5.99,5.99,TAV1948_ANN_CONUS
3917156,6.32,6.32,6.32,TAV1948_ANN_CONUS
3917158,7.76,7.76,7.76,TAV1948_ANN_CONUS
3917160,7.5,7.5,7.5,TAV1948_ANN_CONUS
3917162,6.22,5.93,5.93,TAV1948_ANN_CONUS
3917164,6.98,6.98,6.98,TAV1948_ANN_CONUS
3917172,6.56,6.56,6.56,TAV1948_ANN_CONUS
3917176,6.74,6.07,6.07,TAV1948_ANN_CONUS
3917178,6.49,6,6,TAV1948_ANN_CONUS
3917194,6.03,6.03,6.03,TAV1948_ANN_CONUS
3917198,8.03,6.33,6.33,TAV1948_ANN_CONUS
3917200,8.46,6.45,6.45,TAV1948_ANN_CONUS
3917212,6.93,6.93,6.93,TAV1948_ANN_CONUS
3917214,7.86,7.86,7.86,TAV1948_ANN_CONUS
3917218,8.05,7.13,7.13,TAV1948_ANN_CONUS
3917220,8.12,7.2,7.2,TAV1948_ANN_CONUS
3917228,8.12,8.12,8.12,TAV1948_ANN_CONUS
3917230,9.04,9.04,9.04,TAV1948_ANN_CONUS
3917244,8.98,6.55,6.53,TAV1948_ANN_CONUS
3917250,6.74,6.74,6.74,TAV1948_ANN_CONUS
3917256,8.12,6.55,6.55,TAV1948_ANN_CONUS
3917268,8.12,6.62,6.62,TAV1948_ANN_CONUS
3917272,6.97,6.27,6.27,TAV1948_ANN_CONUS
3917274,8.09,8.09,8.09,TAV1948_ANN_CONUS
3917276,6.65,6.02,6.02,TAV1948_ANN_CONUS
3917278,7.24,6.25,6.25,TAV1948_ANN_CONUS
3917280,8.09,6.7,6.7,TAV1948_ANN_CONUS
3917282,7.45,6.43,6.43,TAV1948_ANN_CONUS
3917284,7.98,6.58,6.58,TAV1948_ANN_CONUS
3917286,7.98,7.98,7.98,TAV1948_ANN_CONUS
3917912,6.36,5.96,5.96,TAV1948_ANN_CONUS
3917914,6.3,6.24,6.24,TAV1948_ANN_CONUS
3917916,6.02,6.09,6.09,TAV1948_ANN_CONUS
3917918,7.29,6.23,6.23,TAV1948_ANN_CONUS
3917920,7.79,7.63,7.63,TAV1948_ANN_CONUS
3917922,8.15,8.15,8.15,TAV1948_ANN_CONUS
3917946,9.21,6.61,6.57,TAV1948_ANN_CONUS
3917948,8.55,6.48,6.48,TAV1948_ANN_CONUS
3917950,8.75,6.51,6.5,TAV1948_ANN_CONUS
3917956,5.92,5.92,5.92,TAV1948_ANN_CONUS
3917958,5.79,5.79,5.79,TAV1948_ANN_CONUS
3917960,5.77,5.77,5.77,TAV1948_ANN_CONUS
948010089,8.23,8.15,8.15,TAV1948_ANN_CONUS
