COMID,CAT_RUN2002_ANN,ACC_RUN2002_ANN,TOT_RUN2002_ANN,source
3917070,333.24,333.24,333.24,RUN2002_ANN_CONUS
3917072,326.88,326.88,326.88,RUN2002_ANN_CONUS
3917082,261.84,261.84,261.84,RUN2002_ANN_CONUS
3917084,307.08,307.08,307.08,RUN2002_ANN_CONUS
3917106,249.96,282.72,282.72,RUN2002_ANN_CONUS
3917114,278.64,278.64,278.64,RUN2002_ANN_CONUS
3917130,269.76,245.28,245.28,RUN2002_ANN_CONUS
3917136,211.68,211.68,211.68,RUN2002_ANN_CONUS
3917138,185.16,185.16,185.16,RUN2002_ANN_CONUS
3917154,308.52,313.08,313.08,RUN2002_ANN_CONUS
3917156,255.84,255.84,255.84,RUN2002_ANN_CONUS
3917158,116.28,116.28,116.28,RUN2002_ANN_CONUS
3917160,144.12,144.12,144.12,RUN2002_ANN_CONUS
3917162,237.24,245.4,245.4,RUN2002_ANN_CONUS
3917164,175.92,175.92,175.92,RUN2002_ANN_CONUS
3917172,242.16,242.16,242.16,RUN2002_ANN_CONUS
3917176,183,246,246,RUN2002_ANN_CONUS
3917178,211.44,249,249,RUN2002_ANN_CONUS
3917194,233.04,233.04,233.04,RUN2002_ANN_CONUS
3917198,108.96,225.84,225.84,RUN2002_ANN_CONUS
3917200,88.68,217.8,217.8,RUN2002_ANN_CONUS
3917212,188.28,188.28,188.28,RUN2002_ANN_CONUS
3917214,135.96,135.96,135.96,RUN2002_ANN_CONUS
3917218,115.68,176.16,176.16,RUN2002_ANN_CONUS
3917220,115.56,171.96,171.96,RUN2002_ANN_CONUS
3917228,115.56,115.56,115.56,RUN2002_ANN_CONUS
3917230,31.56,31.56,31.56,RUN2002_ANN_CONUS
3917244,39.72,265.44,308.88,RUN2002_ANN_CONUS
3917250,207.24,207.24,207.24,RUN2002_ANN_CONUS
3917256,115.56,222.12,222.12,RUN2002_ANN_CONUS
3917268,115.56,217.8,217.8,RUN2002_ANN_CONUS
3917272,199.08,242.4,242.4,RUN2002_ANN_CONUS
3917274,118.32,118.32,118.32,RUN2002_ANN_CONUS
3917276,273.84,314.4,314.4,RUN2002_ANN_CONUS
3917278,202.8,293.4,293.4,RUN2002_ANN_CONUS
3917280,117.6,251.64,251.64,RUN2002_ANN_CONUS
3917282,189,276.96,276.96,RUN2002_ANN_CONUS
3917284,128.16,263.28,263.28,RUN2002_ANN_CONUS
3917286,127.68,127.68,127.68,RUN2002_ANN_CONUS
3917912,237.6,251.16,251.16,RUN2002_ANN_CONUS
3917914,177.6,182.64,182.64,RUN2002_ANN_CONUS
3917916,221.64,215.16,215.16,RUN2002_ANN_CONUS
3917918,147.72,232.68,232.68,RUN2002_ANN_CONUS
3917920,115.2,130.92,130.92,RUN2002_ANN_CONUS
3917922,102.72,102.72,102.72,RUN2002_ANN_CONUS
3917946,42.12,260.4,304.44,RUN2002_ANN_CONUS
3917948,82.44,215.28,215.28,RUN2002_ANN_CONUS
3917950,58.8,269.52,312.24,RUN2002_ANN_CONUS
3917956,263.4,263.4,263.4,RUN2002_ANN_CONUS
3917958,310.56,310.56,310.56,RUN2002_ANN_CONUS
3917960,341.4,341.4,341.4,RUN2002_ANN_CONUS
948010089,99,102.36,102.36,RUN2002_ANN_CONUS
