COMID,CAT_RUN2003_ANN,ACC_RUN2003_ANN,TOT_RUN2003_ANN,source
3917070,436.08,436.08,436.08,RUN2003_ANN_CONUS
3917072,434.04,434.04,434.04,RUN2003_ANN_CONUS
3917082,378.6,378.6,378.6,RUN2003_ANN_CONUS
3917084,417,417,417,RUN2003_ANN_CONUS
3917106,365.88,395.28,395.28,RUN2003_ANN_CONUS
3917114,391.92,391.92,391.92,RUN2003_ANN_CONUS
3917130,384.6,360.96,360.96,RUN2003_ANN_CONUS
3917136,322.56,322.56,322.56,RUN2003_ANN_CONUS
3917138,288.72,288.72,288.72,RUN2003_ANN_CONUS
3917154,417.96,421.32,421.32,RUN2003_ANN_CONUS
3917156,372.36,372.36,372.36,RUN2003_ANN_CONUS
3917158,178.56,178.56,178.56,RUN2003_ANN_CONUS
3917160,213.72,213.72,213.72,RUN2003_ANN_CONUS
3917162,359.64,361.56,361.56,RUN2003_ANN_CONUS
3917164,282.12,282.12,282.12,RUN2003_ANN_CONUS
3917172,351.36,351.36,351.36,RUN2003_ANN_CONUS
3917176,317.76,362.76,362.76,RUN2003_ANN_CONUS
3917178,341.28,365.52,365.52,RUN2003_ANN_CONUS
3917194,364.32,364.32,364.32,RUN2003_ANN_CONUS
3917198,151.8,336.96,336.96,RUN2003_ANN_CONUS
3917200,107.16,324,324,RUN2003_ANN_CONUS
3917212,312.24,312.24,312.24,RUN2003_ANN_CONUS
3917214,187.92,187.92,187.92,RUN2003_ANN_CONUS
3917218,154.2,284.88,284.88,RUN2003_ANN_CONUS
3917220,148.56,275.52,275.52,RUN2003_ANN_CONUS
3917228,148.56,148.56,148.56,RUN2003_ANN_CONUS
3917230,59.88,59.88,59.88,RUN2003_ANN_CONUS
3917244,65.4,408.24,480.6,RUN2003_ANN_CONUS
3917250,343.32,343.32,343.32,RUN2003_ANN_CONUS
3917256,148.56,363.84,363.84,RUN2003_ANN_CONUS
3917268,148.56,354.96,354.96,RUN2003_ANN_CONUS
3917272,318.24,399.96,399.96,RUN2003_ANN_CONUS
3917274,155.52,155.52,155.52,RUN2003_ANN_CONUS
3917276,428.4,478.56,478.56,RUN2003_ANN_CONUS
3917278,306.24,446.04,446.04,RUN2003_ANN_CONUS
3917280,153.72,378.72,378.72,RUN2003_ANN_CONUS
3917282,281.76,420.12,420.12,RUN2003_ANN_CONUS
3917284,180.6,398.04,398.04,RUN2003_ANN_CONUS
3917286,179.16,179.16,179.16,RUN2003_ANN_CONUS
3917912,357.84,366.84,366.84,RUN2003_ANN_CONUS
3917914,273.96,281.16,281.16,RUN2003_ANN_CONUS
3917916,337.8,333.12,333.12,RUN2003_ANN_CONUS
3917918,245.76,347.04,347.04,RUN2003_ANN_CONUS
3917920,175.44,196.56,196.56,RUN2003_ANN_CONUS
3917922,138.48,138.48,138.48,RUN2003_ANN_CONUS
3917946,64.44,400.56,473.76,RUN2003_ANN_CONUS
3917948,97.2,319.68,319.68,RUN2003_ANN_CONUS
3917950,77.16,414.36,486,RUN2003_ANN_CONUS
3917956,439.68,439.68,439.68,RUN2003_ANN_CONUS
3917958,483.24,483.24,483.24,RUN2003_ANN_CONUS
3917960,506.04,506.04,506.04,RUN2003_ANN_CONUS
948010089,129,137.64,137.64,RUN2003_ANN_CONUS
