COMID,CAT_RUN1997_ANN,ACC_RUN1997_ANN,TOT_RUN1997_ANN,source
3917070,450.36,450.36,450.36,RUN1997_ANN_CONUS
3917072,432.24,432.24,432.24,RUN1997_ANN_CONUS
3917082,427.56,427.56,427.56,RUN1997_ANN_CONUS
3917084,459.48,459.48,459.48,RUN1997_ANN_CONUS
3917106,404.64,436.8,436.8,RUN1997_ANN_CONUS
3917114,413.88,413.88,413.88,RUN1997_ANN_CONUS
3917130,392.16,384.12,384.12,RUN1997_ANN_CONUS
3917136,358.2,358.2,358.2,RUN1997_ANN_CONUS
3917138,310.56,310.56,310.56,RUN1997_ANN_CONUS
3917154,426,430.44,430.44,RUN1997_ANN_CONUS
3917156,379.92,379.92,379.92,RUN1997_ANN_CONUS
3917158,225.84,225.84,225.84,RUN1997_ANN_CONUS
3917160,262.8,262.8,262.8,RUN1997_ANN_CONUS
3917162,363.12,383.04,383.04,RUN1997_ANN_CONUS
3917164,325.08,325.08,325.08,RUN1997_ANN_CONUS
3917172,373.44,373.44,373.44,RUN1997_ANN_CONUS
3917176,342.84,382.2,382.2,RUN1997_ANN_CONUS
3917178,357.24,384.48,384.48,RUN1997_ANN_CONUS
3917194,379.56,379.56,379.56,RUN1997_ANN_CONUS
3917198,212.04,360.96,360.96,RUN1997_ANN_CONUS
3917200,182.4,351.36,351.36,RUN1997_ANN_CONUS
3917212,329.4,329.4,329.4,RUN1997_ANN_CONUS
3917214,228.72,228.72,228.72,RUN1997_ANN_CONUS
3917218,207.12,307.68,307.68,RUN1997_ANN_CONUS
3917220,202.8,300.48,300.48,RUN1997_ANN_CONUS
3917228,202.8,202.8,202.8,RUN1997_ANN_CONUS
3917230,151.2,151.2,151.2,RUN1997_ANN_CONUS
3917244,148.44,399.6,438.72,RUN1997_ANN_CONUS
3917250,352.56,352.56,352.56,RUN1997_ANN_CONUS
3917256,202.8,381.84,381.84,RUN1997_ANN_CONUS
3917268,202.8,374.52,374.52,RUN1997_ANN_CONUS
3917272,324.84,417.96,417.96,RUN1997_ANN_CONUS
3917274,204.36,204.36,204.36,RUN1997_ANN_CONUS
3917276,401.04,473.16,473.16,RUN1997_ANN_CONUS
3917278,310.68,442.44,442.44,RUN1997_ANN_CONUS
3917280,203.88,383.52,383.52,RUN1997_ANN_CONUS
3917282,288.36,418.56,418.56,RUN1997_ANN_CONUS
3917284,210.24,399.36,399.36,RUN1997_ANN_CONUS
3917286,209.88,209.88,209.88,RUN1997_ANN_CONUS
3917912,364.44,386.4,386.4,RUN1997_ANN_CONUS
3917914,284.4,295.32,295.32,RUN1997_ANN_CONUS
3917916,351.36,347.64,347.64,RUN1997_ANN_CONUS
3917918,280.44,369.24,369.24,RUN1997_ANN_CONUS
3917920,224.64,245.28,245.28,RUN1997_ANN_CONUS
3917922,212.76,212.76,212.76,RUN1997_ANN_CONUS
3917946,162.6,394.32,434.16,RUN1997_ANN_CONUS
3917948,176.76,348,348,RUN1997_ANN_CONUS
3917950,157.92,404.16,442.44,RUN1997_ANN_CONUS
3917956,462.96,462.96,462.96,RUN1997_ANN_CONUS
3917958,494.04,494.04,494.04,RUN1997_ANN_CONUS
3917960,504.24,504.24,504.24,RUN1997_ANN_CONUS
948010089,205.56,212.04,212.04,RUN1997_ANN_CONUS
