COMID,CAT_PPT1987_ANN,ACC_PPT1987_ANN,TOT_PPT1987_ANN,source
3917070,674.16,674.16,674.16,PPT1987_ANN_CONUS
3917072,657.96,657.96,657.96,PPT1987_ANN_CONUS
3917082,728.16,728.16,728.16,PPT1987_ANN_CONUS
3917084,695.76,695.76,695.76,PPT1987_ANN_CONUS
3917106,688.68,694.8,694.8,PPT1987_ANN_CONUS
3917114,607.32,607.32,607.32,PPT1987_ANN_CONUS
3917130,602.04,656.64,656.64,PPT1987_ANN_CONUS
3917136,638.76,638.76,638.76,PPT1987_ANN_CONUS
3917138,548.28,548.28,548.28,PPT1987_ANN_CONUS
3917154,638.88,645.48,645.48,PPT1987_ANN_CONUS
3917156,585,585,585,PPT1987_ANN_CONUS
3917158,370.68,370.68,370.68,PPT1987_ANN_CONUS
3917160,401.28,401.28,401.28,PPT1987_ANN_CONUS
3917162,578.88,648.96,648.96,PPT1987_ANN_CONUS
3917164,521.04,521.04,521.04,PPT1987_ANN_CONUS
3917172,580.56,580.56,580.56,PPT1987_ANN_CONUS
3917176,596.52,633.6,633.6,PPT1987_ANN_CONUS
3917178,590.4,639.12,639.12,PPT1987_ANN_CONUS
3917194,708.24,708.24,708.24,PPT1987_ANN_CONUS
3917198,355.2,596.16,596.16,PPT1987_ANN_CONUS
3917200,316.56,580.2,580.2,PPT1987_ANN_CONUS
3917212,561.96,561.96,561.96,PPT1987_ANN_CONUS
3917214,379.56,379.56,379.56,PPT1987_ANN_CONUS
3917218,356.16,524.28,524.28,PPT1987_ANN_CONUS
3917220,352.8,512.52,512.52,PPT1987_ANN_CONUS
3917228,352.8,352.8,352.8,PPT1987_ANN_CONUS
3917230,269.04,269.04,269.04,PPT1987_ANN_CONUS
3917244,277.8,614.4,651.24,PPT1987_ANN_CONUS
3917250,609.48,609.48,609.48,PPT1987_ANN_CONUS
3917256,352.8,697.8,697.8,PPT1987_ANN_CONUS
3917268,352.8,683.64,683.64,PPT1987_ANN_CONUS
3917272,527.64,782.76,782.76,PPT1987_ANN_CONUS
3917274,358.2,358.2,358.2,PPT1987_ANN_CONUS
3917276,621.24,803.76,803.76,PPT1987_ANN_CONUS
3917278,482.76,743.16,743.16,PPT1987_ANN_CONUS
3917280,356.88,646.44,646.44,PPT1987_ANN_CONUS
3917282,471.84,701.4,701.4,PPT1987_ANN_CONUS
3917284,377.88,671.64,671.64,PPT1987_ANN_CONUS
3917286,376.8,376.8,376.8,PPT1987_ANN_CONUS
3917912,561.48,643.8,643.8,PPT1987_ANN_CONUS
3917914,558.36,569.88,569.88,PPT1987_ANN_CONUS
3917916,607.68,643.8,643.8,PPT1987_ANN_CONUS
3917918,465.48,611.16,611.16,PPT1987_ANN_CONUS
3917920,369,386.64,386.64,PPT1987_ANN_CONUS
3917922,350.16,350.16,350.16,PPT1987_ANN_CONUS
3917946,290.16,607.08,645.36,PPT1987_ANN_CONUS
3917948,307.44,575.04,575.04,PPT1987_ANN_CONUS
3917950,290.52,620.4,656.04,PPT1987_ANN_CONUS
3917956,906.48,906.48,906.48,PPT1987_ANN_CONUS
3917958,896.88,896.88,896.88,PPT1987_ANN_CONUS
3917960,858.12,858.12,858.12,PPT1987_ANN_CONUS
948010089,343.44,349.56,349.56,PPT1987_ANN_CONUS
