COMID,CAT_PPT2013_ANN,ACC_PPT2013_ANN,TOT_PPT2013_ANN,source
3917070,448.32,448.32,448.32,PPT2013_ANN_CONUS
3917072,444.6,444.6,444.6,PPT2013_ANN_CONUS
3917082,479.16,479.16,479.16,PPT2013_ANN_CONUS
3917084,469.92,469.92,469.92,PPT2013_ANN_CONUS
3917106,451.8,463.44,463.44,PPT2013_ANN_CONUS
3917114,399.96,399.96,399.96,PPT2013_ANN_CONUS
3917130,390.48,408.24,408.24,PPT2013_ANN_CONUS
3917136,420.96,420.96,420.96,PPT2013_ANN_CONUS
3917138,367.56,367.56,367.56,PPT2013_ANN_CONUS
3917154,427.8,431.64,431.64,PPT2013_ANN_CONUS
3917156,371.16,371.16,371.16,PPT2013_ANN_CONUS
3917158,304.32,304.32,304.32,PPT2013_ANN_CONUS
3917160,307.8,307.8,307.8,PPT2013_ANN_CONUS
3917162,354.84,403.56,403.56,PPT2013_ANN_CONUS
3917164,323.88,323.88,323.88,PPT2013_ANN_CONUS
3917172,375.96,375.96,375.96,PPT2013_ANN_CONUS
3917176,336.24,394.92,394.92,PPT2013_ANN_CONUS
3917178,342.24,398.88,398.88,PPT2013_ANN_CONUS
3917194,376.92,376.92,376.92,PPT2013_ANN_CONUS
3917198,291.84,378.24,378.24,PPT2013_ANN_CONUS
3917200,271.44,371.88,371.88,PPT2013_ANN_CONUS
3917212,326.52,326.52,326.52,PPT2013_ANN_CONUS
3917214,298.44,298.44,298.44,PPT2013_ANN_CONUS
3917218,297.36,320.88,320.88,PPT2013_ANN_CONUS
3917220,295.8,319.2,319.2,PPT2013_ANN_CONUS
3917228,295.8,295.8,295.8,PPT2013_ANN_CONUS
3917230,229.8,229.8,229.8,PPT2013_ANN_CONUS
3917244,241.2,329.04,336.96,PPT2013_ANN_CONUS
3917250,330.96,330.96,330.96,PPT2013_ANN_CONUS
3917256,295.8,351.36,351.36,PPT2013_ANN_CONUS
3917268,295.8,349.08,349.08,PPT2013_ANN_CONUS
3917272,317.76,368.04,368.04,PPT2013_ANN_CONUS
3917274,295.68,295.68,295.68,PPT2013_ANN_CONUS
3917276,308.28,345.36,345.36,PPT2013_ANN_CONUS
3917278,302.4,337.32,337.32,PPT2013_ANN_CONUS
3917280,295.68,325.56,325.56,PPT2013_ANN_CONUS
3917282,299.04,331.56,331.56,PPT2013_ANN_CONUS
3917284,295.92,328.2,328.2,PPT2013_ANN_CONUS
3917286,295.92,295.92,295.92,PPT2013_ANN_CONUS
3917912,350.88,403.32,403.32,PPT2013_ANN_CONUS
3917914,365.16,373.2,373.2,PPT2013_ANN_CONUS
3917916,378.24,376.08,376.08,PPT2013_ANN_CONUS
3917918,317.76,383.4,383.4,PPT2013_ANN_CONUS
3917920,302.64,305.76,305.76,PPT2013_ANN_CONUS
3917922,280.56,280.56,280.56,PPT2013_ANN_CONUS
3917946,244.56,327.12,335.4,PPT2013_ANN_CONUS
3917948,266.04,369.84,369.84,PPT2013_ANN_CONUS
3917950,253.2,330.6,338.16,PPT2013_ANN_CONUS
3917956,392.4,392.4,392.4,PPT2013_ANN_CONUS
3917958,367.2,367.2,367.2,PPT2013_ANN_CONUS
3917960,354.72,354.72,354.72,PPT2013_ANN_CONUS
948010089,277.68,280.32,280.32,PPT2013_ANN_CONUS
