COMID,CAT_PPT1994_ANN,ACC_PPT1994_ANN,TOT_PPT1994_ANN,source
3917070,597.72,597.72,597.72,PPT1994_ANN_CONUS
3917072,579.24,579.24,579.24,PPT1994_ANN_CONUS
3917082,555.96,555.96,555.96,PPT1994_ANN_CONUS
3917084,569.04,569.04,569.04,PPT1994_ANN_CONUS
3917106,525,551.52,551.52,PPT1994_ANN_CONUS
3917114,516.36,516.36,516.36,PPT1994_ANN_CONUS
3917130,479.88,516.24,516.24,PPT1994_ANN_CONUS
3917136,484.2,484.2,484.2,PPT1994_ANN_CONUS
3917138,425.64,425.64,425.64,PPT1994_ANN_CONUS
3917154,555.12,563.04,563.04,PPT1994_ANN_CONUS
3917156,498.84,498.84,498.84,PPT1994_ANN_CONUS
3917158,286.44,286.44,286.44,PPT1994_ANN_CONUS
3917160,320.04,320.04,320.04,PPT1994_ANN_CONUS
3917162,463.08,511.8,511.8,PPT1994_ANN_CONUS
3917164,393.84,393.84,393.84,PPT1994_ANN_CONUS
3917172,476.76,476.76,476.76,PPT1994_ANN_CONUS
3917176,480.48,508.92,508.92,PPT1994_ANN_CONUS
3917178,485.88,512.64,512.64,PPT1994_ANN_CONUS
3917194,556.32,556.32,556.32,PPT1994_ANN_CONUS
3917198,273,476.64,476.64,PPT1994_ANN_CONUS
3917200,249.24,462.84,462.84,PPT1994_ANN_CONUS
3917212,459.72,459.72,459.72,PPT1994_ANN_CONUS
3917214,304.08,304.08,304.08,PPT1994_ANN_CONUS
3917218,276.72,426.84,426.84,PPT1994_ANN_CONUS
3917220,274.56,416.4,416.4,PPT1994_ANN_CONUS
3917228,274.56,274.56,274.56,PPT1994_ANN_CONUS
3917230,219.48,219.48,219.48,PPT1994_ANN_CONUS
3917244,220.08,467.88,489,PPT1994_ANN_CONUS
3917250,503.76,503.76,503.76,PPT1994_ANN_CONUS
3917256,274.56,562.8,562.8,PPT1994_ANN_CONUS
3917268,274.56,551.04,551.04,PPT1994_ANN_CONUS
3917272,441.6,626.76,626.76,PPT1994_ANN_CONUS
3917274,276.6,276.6,276.6,PPT1994_ANN_CONUS
3917276,522.6,645.24,645.24,PPT1994_ANN_CONUS
3917278,402.72,599.52,599.52,PPT1994_ANN_CONUS
3917280,276.12,518.28,518.28,PPT1994_ANN_CONUS
3917282,379.2,565.44,565.44,PPT1994_ANN_CONUS
3917284,284.4,539.64,539.64,PPT1994_ANN_CONUS
3917286,283.92,283.92,283.92,PPT1994_ANN_CONUS
3917912,479.52,514.68,514.68,PPT1994_ANN_CONUS
3917914,428.76,436.8,436.8,PPT1994_ANN_CONUS
3917916,472.08,501.24,501.24,PPT1994_ANN_CONUS
3917918,369.48,489,489,PPT1994_ANN_CONUS
3917920,284.76,303.96,303.96,PPT1994_ANN_CONUS
3917922,265.56,265.56,265.56,PPT1994_ANN_CONUS
3917946,225.72,462.48,484.68,PPT1994_ANN_CONUS
3917948,243.36,458.76,458.76,PPT1994_ANN_CONUS
3917950,229.44,472.32,492.48,PPT1994_ANN_CONUS
3917956,716.52,716.52,716.52,PPT1994_ANN_CONUS
3917958,709.68,709.68,709.68,PPT1994_ANN_CONUS
3917960,680.64,680.64,680.64,PPT1994_ANN_CONUS
948010089,259.56,264.96,264.96,PPT1994_ANN_CONUS
