COMID,CAT_PPT1962_ANN,ACC_PPT1962_ANN,TOT_PPT1962_ANN,source
3917070,919.8,919.8,919.8,PPT1962_ANN_CONUS
3917072,897.6,897.6,897.6,PPT1962_ANN_CONUS
3917082,901.8,901.8,901.8,PPT1962_ANN_CONUS
3917084,921.72,921.72,921.72,PPT1962_ANN_CONUS
3917106,865.32,899.04,899.04,PPT1962_ANN_CONUS
3917114,838.32,838.32,838.32,PPT1962_ANN_CONUS
3917130,818.76,859.32,859.32,PPT1962_ANN_CONUS
3917136,812.4,812.4,812.4,PPT1962_ANN_CONUS
3917138,742.32,742.32,742.32,PPT1962_ANN_CONUS
3917154,875.52,883.8,883.8,PPT1962_ANN_CONUS
3917156,795.96,795.96,795.96,PPT1962_ANN_CONUS
3917158,559.32,559.32,559.32,PPT1962_ANN_CONUS
3917160,594.24,594.24,594.24,PPT1962_ANN_CONUS
3917162,783.48,852.48,852.48,PPT1962_ANN_CONUS
3917164,685.08,685.08,685.08,PPT1962_ANN_CONUS
3917172,778.44,778.44,778.44,PPT1962_ANN_CONUS
3917176,813.24,840.6,840.6,PPT1962_ANN_CONUS
3917178,800.16,846.36,846.36,PPT1962_ANN_CONUS
3917194,917.76,917.76,917.76,PPT1962_ANN_CONUS
3917198,548.76,798.84,798.84,PPT1962_ANN_CONUS
3917200,518.52,782.28,782.28,PPT1962_ANN_CONUS
3917212,781.2,781.2,781.2,PPT1962_ANN_CONUS
3917214,579.12,579.12,579.12,PPT1962_ANN_CONUS
3917218,552.72,739.44,739.44,PPT1962_ANN_CONUS
3917220,551.28,726.48,726.48,PPT1962_ANN_CONUS
3917228,551.28,551.28,551.28,PPT1962_ANN_CONUS
3917230,463.92,463.92,463.92,PPT1962_ANN_CONUS
3917244,472.2,864.36,919.56,PPT1962_ANN_CONUS
3917250,839.28,839.28,839.28,PPT1962_ANN_CONUS
3917256,551.28,942.84,942.84,PPT1962_ANN_CONUS
3917268,551.28,926.88,926.88,PPT1962_ANN_CONUS
3917272,743.16,1041,1041,PPT1962_ANN_CONUS
3917274,553.44,553.44,553.44,PPT1962_ANN_CONUS
3917276,829.08,1061.64,1061.64,PPT1962_ANN_CONUS
3917278,684.36,990.48,990.48,PPT1962_ANN_CONUS
3917280,552.84,877.2,877.2,PPT1962_ANN_CONUS
3917282,664.8,940.68,940.68,PPT1962_ANN_CONUS
3917284,561.6,905.76,905.76,PPT1962_ANN_CONUS
3917286,561.12,561.12,561.12,PPT1962_ANN_CONUS
3917912,769.8,850.8,850.8,PPT1962_ANN_CONUS
3917914,735,746.28,746.28,PPT1962_ANN_CONUS
3917916,813.72,842.52,842.52,PPT1962_ANN_CONUS
3917918,663.48,814.56,814.56,PPT1962_ANN_CONUS
3917920,558.12,577.68,577.68,PPT1962_ANN_CONUS
3917922,545.04,545.04,545.04,PPT1962_ANN_CONUS
3917946,478.08,855.72,912.36,PPT1962_ANN_CONUS
3917948,510.48,777.12,777.12,PPT1962_ANN_CONUS
3917950,492.84,871.44,925.44,PPT1962_ANN_CONUS
3917956,1185.36,1185.36,1185.36,PPT1962_ANN_CONUS
3917958,1179.84,1179.84,1179.84,PPT1962_ANN_CONUS
3917960,1131.48,1131.48,1131.48,PPT1962_ANN_CONUS
948010089,538.68,544.56,544.56,PPT1962_ANN_CONUS
