COMID,CAT_TAV1969_ANN,ACC_TAV1969_ANN,TOT_TAV1969_ANN,source
3917070,7.25,7.25,7.25,TAV1969_ANN_CONUS
3917072,7.41,7.41,7.41,TAV1969_ANN_CONUS
3917082,6.91,6.91,6.91,TAV1969_ANN_CONUS
3917084,6.71,6.71,6.71,TAV1969_ANN_CONUS
3917106,7.05,6.85,6.85,TAV1969_ANN_CONUS
3917114,7.17,7.17,7.17,TAV1969_ANN_CONUS
3917130,7.27,7.2,7.2,TAV1969_ANN_CONUS
3917136,7.19,7.19,7.19,TAV1969_ANN_CONUS
3917138,7.35,7.35,7.35,TAV1969_ANN_CONUS
3917154,7.3,7.29,7.29,TAV1969_ANN_CONUS
3917156,7.66,7.66,7.66,TAV1969_ANN_CONUS
3917158,9.09,9.09,9.09,TAV1969_ANN_CONUS
3917160,8.84,8.84,8.84,TAV1969_ANN_CONUS
3917162,7.6,7.23,7.23,TAV1969_ANN_CONUS
3917164,8.3,8.3,8.3,TAV1969_ANN_CONUS
3917172,7.89,7.89,7.89,TAV1969_ANN_CONUS
3917176,8.14,7.38,7.38,TAV1969_ANN_CONUS
3917178,7.87,7.31,7.31,TAV1969_ANN_CONUS
3917194,7.35,7.35,7.35,TAV1969_ANN_CONUS
3917198,9.41,7.65,7.65,TAV1969_ANN_CONUS
3917200,9.86,7.77,7.77,TAV1969_ANN_CONUS
3917212,8.34,8.34,8.34,TAV1969_ANN_CONUS
3917214,9.3,9.3,9.3,TAV1969_ANN_CONUS
3917218,9.47,8.54,8.54,TAV1969_ANN_CONUS
3917220,9.57,8.61,8.61,TAV1969_ANN_CONUS
3917228,9.57,9.57,9.57,TAV1969_ANN_CONUS
3917230,10.41,10.41,10.41,TAV1969_ANN_CONUS
3917244,10.35,7.95,7.98,TAV1969_ANN_CONUS
3917250,8.17,8.17,8.17,TAV1969_ANN_CONUS
3917256,9.57,7.96,7.96,TAV1969_ANN_CONUS
3917268,9.57,8.03,8.03,TAV1969_ANN_CONUS
3917272,8.39,7.67,7.67,TAV1969_ANN_CONUS
3917274,9.53,9.53,9.53,TAV1969_ANN_CONUS
3917276,8.11,7.4,7.4,TAV1969_ANN_CONUS
3917278,8.68,7.64,7.64,TAV1969_ANN_CONUS
3917280,9.54,8.11,8.11,TAV1969_ANN_CONUS
3917282,8.92,7.84,7.84,TAV1969_ANN_CONUS
3917284,9.45,7.99,7.99,TAV1969_ANN_CONUS
3917286,9.45,9.45,9.45,TAV1969_ANN_CONUS
3917912,7.72,7.26,7.26,TAV1969_ANN_CONUS
3917914,7.58,7.52,7.52,TAV1969_ANN_CONUS
3917916,7.38,7.41,7.41,TAV1969_ANN_CONUS
3917918,8.65,7.55,7.55,TAV1969_ANN_CONUS
3917920,9.12,8.97,8.97,TAV1969_ANN_CONUS
3917922,9.53,9.53,9.53,TAV1969_ANN_CONUS
3917946,10.59,8.01,8.02,TAV1969_ANN_CONUS
3917948,9.94,7.81,7.81,TAV1969_ANN_CONUS
3917950,10.15,7.91,7.95,TAV1969_ANN_CONUS
3917956,7.32,7.32,7.32,TAV1969_ANN_CONUS
3917958,7.15,7.15,7.15,TAV1969_ANN_CONUS
3917960,7.12,7.12,7.12,TAV1969_ANN_CONUS
948010089,9.62,9.54,9.54,TAV1969_ANN_CONUS
