COMID,CAT_RUN1971_ANN,ACC_RUN1971_ANN,TOT_RUN1971_ANN,source
3917070,540.36,540.36,540.36,RUN1971_ANN_CONUS
3917072,509.88,509.88,509.88,RUN1971_ANN_CONUS
3917082,537.24,537.24,537.24,RUN1971_ANN_CONUS
3917084,572.88,572.88,572.88,RUN1971_ANN_CONUS
3917106,495.36,541.32,541.32,RUN1971_ANN_CONUS
3917114,462.84,462.84,462.84,RUN1971_ANN_CONUS
3917130,430.08,462.6,462.6,RUN1971_ANN_CONUS
3917136,446.28,446.28,446.28,RUN1971_ANN_CONUS
3917138,381.24,381.24,381.24,RUN1971_ANN_CONUS
3917154,493.44,501.96,501.96,RUN1971_ANN_CONUS
3917156,392.88,392.88,392.88,RUN1971_ANN_CONUS
3917158,156.36,156.36,156.36,RUN1971_ANN_CONUS
3917160,178.32,178.32,178.32,RUN1971_ANN_CONUS
3917162,364.2,454.32,454.32,RUN1971_ANN_CONUS
3917164,294,294,294,RUN1971_ANN_CONUS
3917172,391.32,391.32,391.32,RUN1971_ANN_CONUS
3917176,341.52,438.12,438.12,RUN1971_ANN_CONUS
3917178,348,445.8,445.8,RUN1971_ANN_CONUS
3917194,453.48,453.48,453.48,RUN1971_ANN_CONUS
3917198,139.2,394.8,394.8,RUN1971_ANN_CONUS
3917200,102.48,377.88,377.88,RUN1971_ANN_CONUS
3917212,325.8,325.8,325.8,RUN1971_ANN_CONUS
3917214,171.36,171.36,171.36,RUN1971_ANN_CONUS
3917218,139.56,292.8,292.8,RUN1971_ANN_CONUS
3917220,135.6,281.88,281.88,RUN1971_ANN_CONUS
3917228,135.6,135.6,135.6,RUN1971_ANN_CONUS
3917230,87.24,87.24,87.24,RUN1971_ANN_CONUS
3917244,79.8,351.36,367.8,RUN1971_ANN_CONUS
3917250,366.12,366.12,366.12,RUN1971_ANN_CONUS
3917256,135.6,415.2,415.2,RUN1971_ANN_CONUS
3917268,135.6,403.8,403.8,RUN1971_ANN_CONUS
3917272,315.36,473.28,473.28,RUN1971_ANN_CONUS
3917274,134.4,134.4,134.4,RUN1971_ANN_CONUS
3917276,363.24,513.24,513.24,RUN1971_ANN_CONUS
3917278,264.72,466.32,466.32,RUN1971_ANN_CONUS
3917280,134.76,379.68,379.68,RUN1971_ANN_CONUS
3917282,222.84,429,429,RUN1971_ANN_CONUS
3917284,130.44,401.52,401.52,RUN1971_ANN_CONUS
3917286,130.56,130.56,130.56,RUN1971_ANN_CONUS
3917912,358.44,453.48,453.48,RUN1971_ANN_CONUS
3917914,359.88,372.6,372.6,RUN1971_ANN_CONUS
3917916,405.84,418.32,418.32,RUN1971_ANN_CONUS
3917918,240.6,411,411,RUN1971_ANN_CONUS
3917920,154.56,167.64,167.64,RUN1971_ANN_CONUS
3917922,134.52,134.52,134.52,RUN1971_ANN_CONUS
3917946,101.28,345.72,363.48,RUN1971_ANN_CONUS
3917948,94.08,372.48,372.48,RUN1971_ANN_CONUS
3917950,80.64,356.16,371.52,RUN1971_ANN_CONUS
3917956,549.84,549.84,549.84,RUN1971_ANN_CONUS
3917958,576,576,576,RUN1971_ANN_CONUS
3917960,566.16,566.16,566.16,RUN1971_ANN_CONUS
948010089,126.24,133.68,133.68,RUN1971_ANN_CONUS
