COMID,CAT_RUN2012_ANN,ACC_RUN2012_ANN,TOT_RUN2012_ANN,source
3917070,468.12,468.12,468.12,RUN2012_ANN_CONUS
3917072,458.76,458.76,458.76,RUN2012_ANN_CONUS
3917082,525.72,525.72,525.72,RUN2012_ANN_CONUS
3917084,543.48,543.48,543.48,RUN2012_ANN_CONUS
3917106,463.92,512.16,512.16,RUN2012_ANN_CONUS
3917114,372.96,372.96,372.96,RUN2012_ANN_CONUS
3917130,329.28,372.72,372.72,RUN2012_ANN_CONUS
3917136,411.24,411.24,411.24,RUN2012_ANN_CONUS
3917138,319.68,319.68,319.68,RUN2012_ANN_CONUS
3917154,427.56,435.24,435.24,RUN2012_ANN_CONUS
3917156,277.08,277.08,277.08,RUN2012_ANN_CONUS
3917158,139.44,139.44,139.44,RUN2012_ANN_CONUS
3917160,168.84,168.84,168.84,RUN2012_ANN_CONUS
3917162,222.24,360.12,360.12,RUN2012_ANN_CONUS
3917164,186.84,186.84,186.84,RUN2012_ANN_CONUS
3917172,302.52,302.52,302.52,RUN2012_ANN_CONUS
3917176,167.28,337.08,337.08,RUN2012_ANN_CONUS
3917178,180.72,347.04,347.04,RUN2012_ANN_CONUS
3917194,260.76,260.76,260.76,RUN2012_ANN_CONUS
3917198,103.8,300.48,300.48,RUN2012_ANN_CONUS
3917200,45.24,285.48,285.48,RUN2012_ANN_CONUS
3917212,167.28,167.28,167.28,RUN2012_ANN_CONUS
3917214,133.44,133.44,133.44,RUN2012_ANN_CONUS
3917218,125.76,159.96,159.96,RUN2012_ANN_CONUS
3917220,122.52,157.32,157.32,RUN2012_ANN_CONUS
3917228,122.52,122.52,122.52,RUN2012_ANN_CONUS
3917230,13.68,13.68,13.68,RUN2012_ANN_CONUS
3917244,14.28,221.4,273.12,RUN2012_ANN_CONUS
3917250,172.32,172.32,172.32,RUN2012_ANN_CONUS
3917256,122.52,187.92,187.92,RUN2012_ANN_CONUS
3917268,122.52,185.28,185.28,RUN2012_ANN_CONUS
3917272,167.4,203.4,203.4,RUN2012_ANN_CONUS
3917274,125.28,125.28,125.28,RUN2012_ANN_CONUS
3917276,114.12,182.28,182.28,RUN2012_ANN_CONUS
3917278,132.12,172.8,172.8,RUN2012_ANN_CONUS
3917280,124.56,159.48,159.48,RUN2012_ANN_CONUS
3917282,121.2,165.12,165.12,RUN2012_ANN_CONUS
3917284,135.36,162.36,162.36,RUN2012_ANN_CONUS
3917286,134.76,134.76,134.76,RUN2012_ANN_CONUS
3917912,223.32,359.52,359.52,RUN2012_ANN_CONUS
3917914,318.36,331.8,331.8,RUN2012_ANN_CONUS
3917916,299.64,291,291,RUN2012_ANN_CONUS
3917918,155.04,311.04,311.04,RUN2012_ANN_CONUS
3917920,134.28,153.84,153.84,RUN2012_ANN_CONUS
3917922,70.56,70.56,70.56,RUN2012_ANN_CONUS
3917946,15.36,216.72,268.92,RUN2012_ANN_CONUS
3917948,28.32,280.56,280.56,RUN2012_ANN_CONUS
3917950,17.64,225,276.36,RUN2012_ANN_CONUS
3917956,220.92,220.92,220.92,RUN2012_ANN_CONUS
3917958,208.44,208.44,208.44,RUN2012_ANN_CONUS
3917960,207.72,207.72,207.72,RUN2012_ANN_CONUS
948010089,58.92,69.48,69.48,RUN2012_ANN_CONUS
