COMID,CAT_PPT1998_ANN,ACC_PPT1998_ANN,TOT_PPT1998_ANN,source
3917070,1044.96,1044.96,1044.96,PPT1998_ANN_CONUS
3917072,1030.92,1030.92,1030.92,PPT1998_ANN_CONUS
3917082,963.6,963.6,963.6,PPT1998_ANN_CONUS
3917084,990.12,990.12,990.12,PPT1998_ANN_CONUS
3917106,949.32,972.96,972.96,PPT1998_ANN_CONUS
3917114,976.2,976.2,976.2,PPT1998_ANN_CONUS
3917130,976.68,953.88,953.88,PPT1998_ANN_CONUS
3917136,888,888,888,PPT1998_ANN_CONUS
3917138,831.96,831.96,831.96,PPT1998_ANN_CONUS
3917154,1009.44,1016.04,1016.04,PPT1998_ANN_CONUS
3917156,977.88,977.88,977.88,PPT1998_ANN_CONUS
3917158,794.76,794.76,794.76,PPT1998_ANN_CONUS
3917160,847.68,847.68,847.68,PPT1998_ANN_CONUS
3917162,968.64,955.56,955.56,PPT1998_ANN_CONUS
3917164,922.56,922.56,922.56,PPT1998_ANN_CONUS
3917172,971.76,971.76,971.76,PPT1998_ANN_CONUS
3917176,953.88,962.88,962.88,PPT1998_ANN_CONUS
3917178,972.84,962.64,962.64,PPT1998_ANN_CONUS
3917194,1005,1005,1005,PPT1998_ANN_CONUS
3917198,760.68,943.2,943.2,PPT1998_ANN_CONUS
3917200,717.72,929.52,929.52,PPT1998_ANN_CONUS
3917212,931.92,931.92,931.92,PPT1998_ANN_CONUS
3917214,798.72,798.72,798.72,PPT1998_ANN_CONUS
3917218,771.84,903.48,903.48,PPT1998_ANN_CONUS
3917220,766.44,894.12,894.12,PPT1998_ANN_CONUS
3917228,766.44,766.44,766.44,PPT1998_ANN_CONUS
3917230,604.2,604.2,604.2,PPT1998_ANN_CONUS
3917244,622.8,1073.64,1177.08,PPT1998_ANN_CONUS
3917250,960.96,960.96,960.96,PPT1998_ANN_CONUS
3917256,766.44,1007.76,1007.76,PPT1998_ANN_CONUS
3917268,766.44,997.92,997.92,PPT1998_ANN_CONUS
3917272,922.2,1060.08,1060.08,PPT1998_ANN_CONUS
3917274,774.24,774.24,774.24,PPT1998_ANN_CONUS
3917276,1087.8,1113.72,1113.72,PPT1998_ANN_CONUS
3917278,930.24,1079.16,1079.16,PPT1998_ANN_CONUS
3917280,772.2,1010.28,1010.28,PPT1998_ANN_CONUS
3917282,921,1053.96,1053.96,PPT1998_ANN_CONUS
3917284,802.08,1030.8,1030.8,PPT1998_ANN_CONUS
3917286,800.52,800.52,800.52,PPT1998_ANN_CONUS
3917912,962.76,961.56,961.56,PPT1998_ANN_CONUS
3917914,828.72,837.36,837.36,PPT1998_ANN_CONUS
3917916,924.48,936,936,PPT1998_ANN_CONUS
3917918,869.88,951.84,951.84,PPT1998_ANN_CONUS
3917920,790.2,821.88,821.88,PPT1998_ANN_CONUS
3917922,735.24,735.24,735.24,PPT1998_ANN_CONUS
3917946,627.96,1063.56,1168.08,PPT1998_ANN_CONUS
3917948,707.16,925.32,925.32,PPT1998_ANN_CONUS
3917950,664.68,1081.68,1184.28,PPT1998_ANN_CONUS
3917956,1126.8,1126.8,1126.8,PPT1998_ANN_CONUS
3917958,1118.28,1118.28,1118.28,PPT1998_ANN_CONUS
3917960,1126.8,1126.8,1126.8,PPT1998_ANN_CONUS
948010089,723.96,734.16,734.16,PPT1998_ANN_CONUS
