COMID,CAT_PPT1995_ANN,ACC_PPT1995_ANN,TOT_PPT1995_ANN,source
3917070,1229.52,1229.52,1229.52,PPT1995_ANN_CONUS
3917072,1208.4,1208.4,1208.4,PPT1995_ANN_CONUS
3917082,1320.24,1320.24,1320.24,PPT1995_ANN_CONUS
3917084,1280.16,1280.16,1280.16,PPT1995_ANN_CONUS
3917106,1255.32,1272.84,1272.84,PPT1995_ANN_CONUS
3917114,1121.28,1121.28,1121.28,PPT1995_ANN_CONUS
3917130,1120.2,1216.92,1216.92,PPT1995_ANN_CONUS
3917136,1169.4,1169.4,1169.4,PPT1995_ANN_CONUS
3917138,1021.92,1021.92,1021.92,PPT1995_ANN_CONUS
3917154,1175.88,1185.84,1185.84,PPT1995_ANN_CONUS
3917156,1062,1062,1062,PPT1995_ANN_CONUS
3917158,714.24,714.24,714.24,PPT1995_ANN_CONUS
3917160,734.52,734.52,734.52,PPT1995_ANN_CONUS
3917162,1065.72,1202.04,1202.04,PPT1995_ANN_CONUS
3917164,890.64,890.64,890.64,PPT1995_ANN_CONUS
3917172,1034.28,1034.28,1034.28,PPT1995_ANN_CONUS
3917176,1084.8,1167,1167,PPT1995_ANN_CONUS
3917178,1069.56,1180.32,1180.32,PPT1995_ANN_CONUS
3917194,1332.96,1332.96,1332.96,PPT1995_ANN_CONUS
3917198,699,1096.2,1096.2,PPT1995_ANN_CONUS
3917200,662.52,1068.96,1068.96,PPT1995_ANN_CONUS
3917212,1051.8,1051.8,1051.8,PPT1995_ANN_CONUS
3917214,773.4,773.4,773.4,PPT1995_ANN_CONUS
3917218,724.68,993.12,993.12,PPT1995_ANN_CONUS
3917220,727.2,974.76,974.76,PPT1995_ANN_CONUS
3917228,727.2,727.2,727.2,PPT1995_ANN_CONUS
3917230,560.76,560.76,560.76,PPT1995_ANN_CONUS
3917244,588.24,1181.88,1257.72,PPT1995_ANN_CONUS
3917250,1137,1137,1137,PPT1995_ANN_CONUS
3917256,727.2,1278.72,1278.72,PPT1995_ANN_CONUS
3917268,727.2,1256.16,1256.16,PPT1995_ANN_CONUS
3917272,1013.16,1415.04,1415.04,PPT1995_ANN_CONUS
3917274,734.76,734.76,734.76,PPT1995_ANN_CONUS
3917276,1225.44,1510.92,1510.92,PPT1995_ANN_CONUS
3917278,967.2,1408.44,1408.44,PPT1995_ANN_CONUS
3917280,732.84,1239.84,1239.84,PPT1995_ANN_CONUS
3917282,946.8,1337.16,1337.16,PPT1995_ANN_CONUS
3917284,761.76,1284.24,1284.24,PPT1995_ANN_CONUS
3917286,760.32,760.32,760.32,PPT1995_ANN_CONUS
3917912,1027.08,1191,1191,PPT1995_ANN_CONUS
3917914,1040.28,1058.76,1058.76,PPT1995_ANN_CONUS
3917916,1118.88,1202.04,1202.04,PPT1995_ANN_CONUS
3917918,873,1122.72,1122.72,PPT1995_ANN_CONUS
3917920,711.36,724.32,724.32,PPT1995_ANN_CONUS
3917922,676.92,676.92,676.92,PPT1995_ANN_CONUS
3917946,580.8,1168.44,1246.68,PPT1995_ANN_CONUS
3917948,648.6,1060.92,1060.92,PPT1995_ANN_CONUS
3917950,627.6,1192.44,1266.36,PPT1995_ANN_CONUS
3917956,1609.8,1609.8,1609.8,PPT1995_ANN_CONUS
3917958,1637.64,1637.64,1637.64,PPT1995_ANN_CONUS
3917960,1607.64,1607.64,1607.64,PPT1995_ANN_CONUS
948010089,668.88,676.2,676.2,PPT1995_ANN_CONUS
