COMID,CAT_RUN1966_ANN,ACC_RUN1966_ANN,TOT_RUN1966_ANN,source
3917070,297.84,297.84,297.84,RUN1966_ANN_CONUS
3917072,281.04,281.04,281.04,RUN1966_ANN_CONUS
3917082,289.2,289.2,289.2,RUN1966_ANN_CONUS
3917084,317.76,317.76,317.76,RUN1966_ANN_CONUS
3917106,271.92,298.68,298.68,RUN1966_ANN_CONUS
3917114,242.52,242.52,242.52,RUN1966_ANN_CONUS
3917130,249.6,304.56,304.56,RUN1966_ANN_CONUS
3917136,259.44,259.44,259.44,RUN1966_ANN_CONUS
3917138,243.24,243.24,243.24,RUN1966_ANN_CONUS
3917154,267.24,272.88,272.88,RUN1966_ANN_CONUS
3917156,198.96,198.96,198.96,RUN1966_ANN_CONUS
3917158,44.52,44.52,44.52,RUN1966_ANN_CONUS
3917160,65.04,65.04,65.04,RUN1966_ANN_CONUS
3917162,210,295.2,295.2,RUN1966_ANN_CONUS
3917164,152.52,152.52,152.52,RUN1966_ANN_CONUS
3917172,207.12,207.12,207.12,RUN1966_ANN_CONUS
3917176,230.64,273,273,RUN1966_ANN_CONUS
3917178,212.16,279.72,279.72,RUN1966_ANN_CONUS
3917194,386.28,386.28,386.28,RUN1966_ANN_CONUS
3917198,37.2,238.44,238.44,RUN1966_ANN_CONUS
3917200,21.24,224.52,224.52,RUN1966_ANN_CONUS
3917212,229.56,229.56,229.56,RUN1966_ANN_CONUS
3917214,80.16,80.16,80.16,RUN1966_ANN_CONUS
3917218,53.76,198,198,RUN1966_ANN_CONUS
3917220,56.04,188.28,188.28,RUN1966_ANN_CONUS
3917228,56.04,56.04,56.04,RUN1966_ANN_CONUS
3917230,10.44,10.44,10.44,RUN1966_ANN_CONUS
3917244,10.8,284.28,327.12,RUN1966_ANN_CONUS
3917250,281.4,281.4,281.4,RUN1966_ANN_CONUS
3917256,56.04,363.72,363.72,RUN1966_ANN_CONUS
3917268,56.04,351.12,351.12,RUN1966_ANN_CONUS
3917272,210.72,441.36,441.36,RUN1966_ANN_CONUS
3917274,57.36,57.36,57.36,RUN1966_ANN_CONUS
3917276,215.76,458.28,458.28,RUN1966_ANN_CONUS
3917278,140.4,398.28,398.28,RUN1966_ANN_CONUS
3917280,57,306.48,306.48,RUN1966_ANN_CONUS
3917282,116.4,355.56,355.56,RUN1966_ANN_CONUS
3917284,62.04,328.56,328.56,RUN1966_ANN_CONUS
3917286,61.8,61.8,61.8,RUN1966_ANN_CONUS
3917912,172.92,286.44,286.44,RUN1966_ANN_CONUS
3917914,248.04,249.6,249.6,RUN1966_ANN_CONUS
3917916,279.12,320.88,320.88,RUN1966_ANN_CONUS
3917918,121.08,251.52,251.52,RUN1966_ANN_CONUS
3917920,42.84,55.08,55.08,RUN1966_ANN_CONUS
3917922,22.8,22.8,22.8,RUN1966_ANN_CONUS
3917946,11.04,278.28,321.96,RUN1966_ANN_CONUS
3917948,14.16,220.44,220.44,RUN1966_ANN_CONUS
3917950,11.16,289.2,331.2,RUN1966_ANN_CONUS
3917956,553.08,553.08,553.08,RUN1966_ANN_CONUS
3917958,569.04,569.04,569.04,RUN1966_ANN_CONUS
3917960,538.44,538.44,538.44,RUN1966_ANN_CONUS
948010089,19.32,22.44,22.44,RUN1966_ANN_CONUS
