COMID,CAT_RUN2011_ANN,ACC_RUN2011_ANN,TOT_RUN2011_ANN,source
3917070,367.56,367.56,367.56,RUN2011_ANN_CONUS
3917072,355.44,355.44,355.44,RUN2011_ANN_CONUS
3917082,368.4,368.4,368.4,RUN2011_ANN_CONUS
3917084,381.96,381.96,381.96,RUN2011_ANN_CONUS
3917106,336.48,363.72,363.72,RUN2011_ANN_CONUS
3917114,303.12,303.12,303.12,RUN2011_ANN_CONUS
3917130,276.84,290.04,290.04,RUN2011_ANN_CONUS
3917136,299.88,299.88,299.88,RUN2011_ANN_CONUS
3917138,245.76,245.76,245.76,RUN2011_ANN_CONUS
3917154,336,341.88,341.88,RUN2011_ANN_CONUS
3917156,263.52,263.52,263.52,RUN2011_ANN_CONUS
3917158,188.52,188.52,188.52,RUN2011_ANN_CONUS
3917160,203.52,203.52,203.52,RUN2011_ANN_CONUS
3917162,228.84,285.24,285.24,RUN2011_ANN_CONUS
3917164,217.56,217.56,217.56,RUN2011_ANN_CONUS
3917172,276.96,276.96,276.96,RUN2011_ANN_CONUS
3917176,210.96,279.72,279.72,RUN2011_ANN_CONUS
3917178,215.76,282.96,282.96,RUN2011_ANN_CONUS
3917194,239.88,239.88,239.88,RUN2011_ANN_CONUS
3917198,167.28,263.64,263.64,RUN2011_ANN_CONUS
3917200,132.12,256.08,256.08,RUN2011_ANN_CONUS
3917212,204,204,204,RUN2011_ANN_CONUS
3917214,181.68,181.68,181.68,RUN2011_ANN_CONUS
3917218,179.4,199.44,199.44,RUN2011_ANN_CONUS
3917220,177.36,197.88,197.88,RUN2011_ANN_CONUS
3917228,177.36,177.36,177.36,RUN2011_ANN_CONUS
3917230,57.72,57.72,57.72,RUN2011_ANN_CONUS
3917244,63.24,265.32,322.2,RUN2011_ANN_CONUS
3917250,205.56,205.56,205.56,RUN2011_ANN_CONUS
3917256,177.36,217.2,217.2,RUN2011_ANN_CONUS
3917268,177.36,215.52,215.52,RUN2011_ANN_CONUS
3917272,199.32,227.76,227.76,RUN2011_ANN_CONUS
3917274,178.92,178.92,178.92,RUN2011_ANN_CONUS
3917276,182.52,214.68,214.68,RUN2011_ANN_CONUS
3917278,184.08,208.92,208.92,RUN2011_ANN_CONUS
3917280,178.56,201.12,201.12,RUN2011_ANN_CONUS
3917282,181.44,204.72,204.72,RUN2011_ANN_CONUS
3917284,185.04,202.92,202.92,RUN2011_ANN_CONUS
3917286,184.68,184.68,184.68,RUN2011_ANN_CONUS
3917912,236.28,287.76,287.76,RUN2011_ANN_CONUS
3917914,238.92,247.8,247.8,RUN2011_ANN_CONUS
3917916,250.56,244.68,244.68,RUN2011_ANN_CONUS
3917918,200.16,268.56,268.56,RUN2011_ANN_CONUS
3917920,185.52,195.84,195.84,RUN2011_ANN_CONUS
3917922,147.72,147.72,147.72,RUN2011_ANN_CONUS
3917946,83.28,261.12,318.12,RUN2011_ANN_CONUS
3917948,122.28,253.56,253.56,RUN2011_ANN_CONUS
3917950,91.2,268.92,325.44,RUN2011_ANN_CONUS
3917956,241.56,241.56,241.56,RUN2011_ANN_CONUS
3917958,229.56,229.56,229.56,RUN2011_ANN_CONUS
3917960,225.24,225.24,225.24,RUN2011_ANN_CONUS
948010089,141.12,147.12,147.12,RUN2011_ANN_CONUS
