COMID,CAT_PPT1978_ANN,ACC_PPT1978_ANN,TOT_PPT1978_ANN,source
3917070,745.44,745.44,745.44,PPT1978_ANN_CONUS
3917072,730.08,730.08,730.08,PPT1978_ANN_CONUS
3917082,767.04,767.04,767.04,PPT1978_ANN_CONUS
3917084,767.28,767.28,767.28,PPT1978_ANN_CONUS
3917106,731.64,753.6,753.6,PPT1978_ANN_CONUS
3917114,694.2,694.2,694.2,PPT1978_ANN_CONUS
3917130,677.88,763.8,763.8,PPT1978_ANN_CONUS
3917136,689.88,689.88,689.88,PPT1978_ANN_CONUS
3917138,622.08,622.08,622.08,PPT1978_ANN_CONUS
3917154,717,722.28,722.28,PPT1978_ANN_CONUS
3917156,659.04,659.04,659.04,PPT1978_ANN_CONUS
3917158,467.64,467.64,467.64,PPT1978_ANN_CONUS
3917160,482.4,482.4,482.4,PPT1978_ANN_CONUS
3917162,667.56,754.08,754.08,PPT1978_ANN_CONUS
3917164,591.24,591.24,591.24,PPT1978_ANN_CONUS
3917172,653.52,653.52,653.52,PPT1978_ANN_CONUS
3917176,796.68,738.36,738.36,PPT1978_ANN_CONUS
3917178,737.52,742.2,742.2,PPT1978_ANN_CONUS
3917194,915.12,915.12,915.12,PPT1978_ANN_CONUS
3917198,456.36,700.56,700.56,PPT1978_ANN_CONUS
3917200,434.04,683.04,683.04,PPT1978_ANN_CONUS
3917212,751.2,751.2,751.2,PPT1978_ANN_CONUS
3917214,506.64,506.64,506.64,PPT1978_ANN_CONUS
3917218,482.64,701.4,701.4,PPT1978_ANN_CONUS
3917220,486.36,686.64,686.64,PPT1978_ANN_CONUS
3917228,486.36,486.36,486.36,PPT1978_ANN_CONUS
3917230,339.72,339.72,339.72,PPT1978_ANN_CONUS
3917244,365.88,840.6,931.32,PPT1978_ANN_CONUS
3917250,823.08,823.08,823.08,PPT1978_ANN_CONUS
3917256,486.36,978.24,978.24,PPT1978_ANN_CONUS
3917268,486.36,958.08,958.08,PPT1978_ANN_CONUS
3917272,687,1113.84,1113.84,PPT1978_ANN_CONUS
3917274,492.12,492.12,492.12,PPT1978_ANN_CONUS
3917276,764.64,1132.2,1132.2,PPT1978_ANN_CONUS
3917278,604.44,1032.6,1032.6,PPT1978_ANN_CONUS
3917280,490.68,890.4,890.4,PPT1978_ANN_CONUS
3917282,603.24,967.32,967.32,PPT1978_ANN_CONUS
3917284,512.76,925.56,925.56,PPT1978_ANN_CONUS
3917286,511.68,511.68,511.68,PPT1978_ANN_CONUS
3917912,642.12,745.08,745.08,PPT1978_ANN_CONUS
3917914,641.16,648,648,PPT1978_ANN_CONUS
3917916,717,789.84,789.84,PPT1978_ANN_CONUS
3917918,602.16,716.64,716.64,PPT1978_ANN_CONUS
3917920,465,474.84,474.84,PPT1978_ANN_CONUS
3917922,430.8,430.8,430.8,PPT1978_ANN_CONUS
3917946,369.24,830.04,922.08,PPT1978_ANN_CONUS
3917948,423.48,678.12,678.12,PPT1978_ANN_CONUS
3917950,398.76,849.12,938.64,PPT1978_ANN_CONUS
3917956,1320.72,1320.72,1320.72,PPT1978_ANN_CONUS
3917958,1319.04,1319.04,1319.04,PPT1978_ANN_CONUS
3917960,1242.36,1242.36,1242.36,PPT1978_ANN_CONUS
948010089,428.04,430.56,430.56,PPT1978_ANN_CONUS
