COMID,CAT_PPT1988_ANN,ACC_PPT1988_ANN,TOT_PPT1988_ANN,source
3917070,629.04,629.04,629.04,PPT1988_ANN_CONUS
3917072,605.16,605.16,605.16,PPT1988_ANN_CONUS
3917082,589.68,589.68,589.68,PPT1988_ANN_CONUS
3917084,614.64,614.64,614.64,PPT1988_ANN_CONUS
3917106,560.64,592.56,592.56,PPT1988_ANN_CONUS
3917114,564,564,564,PPT1988_ANN_CONUS
3917130,529.8,544.92,544.92,PPT1988_ANN_CONUS
3917136,514.8,514.8,514.8,PPT1988_ANN_CONUS
3917138,459.6,459.6,459.6,PPT1988_ANN_CONUS
3917154,589.92,597.12,597.12,PPT1988_ANN_CONUS
3917156,543.6,543.6,543.6,PPT1988_ANN_CONUS
3917158,376.08,376.08,376.08,PPT1988_ANN_CONUS
3917160,408.24,408.24,408.24,PPT1988_ANN_CONUS
3917162,510,542.4,542.4,PPT1988_ANN_CONUS
3917164,518.88,518.88,518.88,PPT1988_ANN_CONUS
3917172,557.4,557.4,557.4,PPT1988_ANN_CONUS
3917176,543.72,546.36,546.36,PPT1988_ANN_CONUS
3917178,537.24,545.64,545.64,PPT1988_ANN_CONUS
3917194,566.76,566.76,566.76,PPT1988_ANN_CONUS
3917198,364.44,526.56,526.56,PPT1988_ANN_CONUS
3917200,337.08,515.76,515.76,PPT1988_ANN_CONUS
3917230,310.68,310.68,310.68,PPT1988_ANN_CONUS
3917244,312.36,522,544.2,PPT1988_ANN_CONUS
3917912,520.2,546.24,546.24,PPT1988_ANN_CONUS
3917914,431.64,443.88,443.88,PPT1988_ANN_CONUS
3917916,511.32,517.08,517.08,PPT1988_ANN_CONUS
3917918,452.4,536.04,536.04,PPT1988_ANN_CONUS
3917920,374.76,392.88,392.88,PPT1988_ANN_CONUS
3917922,361.32,361.32,361.32,PPT1988_ANN_CONUS
3917946,328.2,517.56,540.6,PPT1988_ANN_CONUS
3917948,330.24,512.28,512.28,PPT1988_ANN_CONUS
3917950,317.64,525.72,547.2,PPT1988_ANN_CONUS
948010089,354,360.72,360.72,PPT1988_ANN_CONUS
