COMID,CAT_PPT1950_ANN,ACC_PPT1950_ANN,TOT_PPT1950_ANN,source
3917070,1023.96,1023.96,1023.96,PPT1950_ANN_CONUS
3917072,998.76,998.76,998.76,PPT1950_ANN_CONUS
3917082,961.68,961.68,961.68,PPT1950_ANN_CONUS
3917084,987.72,987.72,987.72,PPT1950_ANN_CONUS
3917106,920.16,960.48,960.48,PPT1950_ANN_CONUS
3917114,899.16,899.16,899.16,PPT1950_ANN_CONUS
3917130,867,904.56,904.56,PPT1950_ANN_CONUS
3917136,858.36,858.36,858.36,PPT1950_ANN_CONUS
3917138,779.04,779.04,779.04,PPT1950_ANN_CONUS
3917154,960.6,972.36,972.36,PPT1950_ANN_CONUS
3917156,871.32,871.32,871.32,PPT1950_ANN_CONUS
3917158,651.72,651.72,651.72,PPT1950_ANN_CONUS
3917160,688.56,688.56,688.56,PPT1950_ANN_CONUS
3917162,827.16,897.96,897.96,PPT1950_ANN_CONUS
3917164,794.28,794.28,794.28,PPT1950_ANN_CONUS
3917172,882.84,882.84,882.84,PPT1950_ANN_CONUS
3917176,876,895.68,895.68,PPT1950_ANN_CONUS
3917178,851.76,897.48,897.48,PPT1950_ANN_CONUS
3917194,959.76,959.76,959.76,PPT1950_ANN_CONUS
3917198,639.36,862.08,862.08,PPT1950_ANN_CONUS
3917200,595.92,847.8,847.8,PPT1950_ANN_CONUS
3917230,567.48,567.48,567.48,PPT1950_ANN_CONUS
3917244,567,952.44,1018.08,PPT1950_ANN_CONUS
3917912,831.72,901.08,901.08,PPT1950_ANN_CONUS
3917914,750.6,766.56,766.56,PPT1950_ANN_CONUS
3917916,849.12,876.36,876.36,PPT1950_ANN_CONUS
3917918,747,875.76,875.76,PPT1950_ANN_CONUS
3917920,650.88,671.28,671.28,PPT1950_ANN_CONUS
3917922,643.68,643.68,643.68,PPT1950_ANN_CONUS
3917946,579.72,944.04,1010.88,PPT1950_ANN_CONUS
3917948,586.32,842.88,842.88,PPT1950_ANN_CONUS
3917950,570.84,959.28,1023.84,PPT1950_ANN_CONUS
948010089,635.76,642.96,642.96,PPT1950_ANN_CONUS
