COMID,CAT_RUN1960_ANN,ACC_RUN1960_ANN,TOT_RUN1960_ANN,source
3917070,377.28,377.28,377.28,RUN1960_ANN_CONUS
3917072,368.4,368.4,368.4,RUN1960_ANN_CONUS
3917082,340.8,340.8,340.8,RUN1960_ANN_CONUS
3917084,381.96,381.96,381.96,RUN1960_ANN_CONUS
3917106,315.12,354.12,354.12,RUN1960_ANN_CONUS
3917114,315.96,315.96,315.96,RUN1960_ANN_CONUS
3917130,282.96,332.04,332.04,RUN1960_ANN_CONUS
3917136,294.24,294.24,294.24,RUN1960_ANN_CONUS
3917138,269.28,269.28,269.28,RUN1960_ANN_CONUS
3917154,348.96,354.24,354.24,RUN1960_ANN_CONUS
3917156,277.44,277.44,277.44,RUN1960_ANN_CONUS
3917158,51.72,51.72,51.72,RUN1960_ANN_CONUS
3917160,89.88,89.88,89.88,RUN1960_ANN_CONUS
3917162,243.84,324.24,324.24,RUN1960_ANN_CONUS
3917164,228.72,228.72,228.72,RUN1960_ANN_CONUS
3917172,290.28,290.28,290.28,RUN1960_ANN_CONUS
3917176,277.68,314.4,314.4,RUN1960_ANN_CONUS
3917178,260.04,317.88,317.88,RUN1960_ANN_CONUS
3917194,382.08,382.08,382.08,RUN1960_ANN_CONUS
3917198,38.64,279.84,279.84,RUN1960_ANN_CONUS
3917200,23.64,262.92,262.92,RUN1960_ANN_CONUS
3917230,13.8,13.8,13.8,RUN1960_ANN_CONUS
3917244,14.16,334.2,368.28,RUN1960_ANN_CONUS
3917912,245.64,322.68,322.68,RUN1960_ANN_CONUS
3917914,268.2,271.92,271.92,RUN1960_ANN_CONUS
3917916,291.96,328.56,328.56,RUN1960_ANN_CONUS
3917918,156.48,294.72,294.72,RUN1960_ANN_CONUS
3917920,49.32,71.52,71.52,RUN1960_ANN_CONUS
3917922,20.28,20.28,20.28,RUN1960_ANN_CONUS
3917946,14.88,327.12,362.52,RUN1960_ANN_CONUS
3917948,17.52,258.24,258.24,RUN1960_ANN_CONUS
3917950,14.64,339.96,372.84,RUN1960_ANN_CONUS
948010089,15.48,19.8,19.8,RUN1960_ANN_CONUS
