COMID,CAT_RUN2013_ANN,ACC_RUN2013_ANN,TOT_RUN2013_ANN,source
3917070,369.96,369.96,369.96,RUN2013_ANN_CONUS
3917072,364.2,364.2,364.2,RUN2013_ANN_CONUS
3917082,415.32,415.32,415.32,RUN2013_ANN_CONUS
3917084,400.2,400.2,400.2,RUN2013_ANN_CONUS
3917106,359.76,385.56,385.56,RUN2013_ANN_CONUS
3917114,270.84,270.84,270.84,RUN2013_ANN_CONUS
3917130,241.32,271.92,271.92,RUN2013_ANN_CONUS
3917136,294,294,294,RUN2013_ANN_CONUS
3917138,184.32,184.32,184.32,RUN2013_ANN_CONUS
3917154,328.8,336.6,336.6,RUN2013_ANN_CONUS
3917156,220.32,220.32,220.32,RUN2013_ANN_CONUS
3917158,93.24,93.24,93.24,RUN2013_ANN_CONUS
3917160,97.44,97.44,97.44,RUN2013_ANN_CONUS
3917162,175.92,263.76,263.76,RUN2013_ANN_CONUS
3917164,125.88,125.88,125.88,RUN2013_ANN_CONUS
3917172,227.88,227.88,227.88,RUN2013_ANN_CONUS
3917176,135.84,251.64,251.64,RUN2013_ANN_CONUS
3917178,156.72,258.36,258.36,RUN2013_ANN_CONUS
3917194,207.48,207.48,207.48,RUN2013_ANN_CONUS
3917198,80.4,221.76,221.76,RUN2013_ANN_CONUS
3917200,57.24,211.92,211.92,RUN2013_ANN_CONUS
3917230,10.44,10.44,10.44,RUN2013_ANN_CONUS
3917244,10.56,155.76,188.16,RUN2013_ANN_CONUS
3917912,180.24,265.92,265.92,RUN2013_ANN_CONUS
3917914,178.8,195.48,195.48,RUN2013_ANN_CONUS
3917916,209.04,204.12,204.12,RUN2013_ANN_CONUS
3917918,110.16,230.76,230.76,RUN2013_ANN_CONUS
3917920,91.56,95.04,95.04,RUN2013_ANN_CONUS
3917922,70.08,70.08,70.08,RUN2013_ANN_CONUS
3917946,18.6,152.64,185.4,RUN2013_ANN_CONUS
3917948,51,208.8,208.8,RUN2013_ANN_CONUS
3917950,28.08,158.4,190.44,RUN2013_ANN_CONUS
948010089,66.36,69.72,69.72,RUN2013_ANN_CONUS
